STATE,COUNTY,LAY2022FAC,LAY2022NUM,BRL2022FAC,BRL2022NUM,DRY2022FAC,DRY2022NUM,COW2022FAC,COW2022NUM,HOG2022FAC,HOG2022NUM
Tennessee,Hamblen,,,1.0,215974.0,,,,,,
Tennessee,Hamilton,,,4.0,863897.0,,,,,,
Tennessee,Hancock,,,,,,,,,,
Tennessee,Hardeman,,,,,,,,,,
Tennessee,Hardin,,,,,,,,,,
Tennessee,Hawkins,,,3.0,647923.0,,,,,,
Tennessee,Haywood,,,,,,,,,,
Tennessee,Henderson,,,,,,,,,,
Tennessee,Henry,,,4.0,863897.0,,,,,12.0,116750.0
Tennessee,Hickman,,,,,,,,,,
Tennessee,Houston,,,,,,,,,,
Tennessee,Humphreys,,,,,,,,,,
Tennessee,Jackson,,,1.0,215974.0,,,,,,
Tennessee,Jefferson,,,,,,,,,,
Tennessee,Johnson,,,,,,,,,,
Tennessee,Knox,,,,,,,,,,
Tennessee,Lake,,,,,,,,,,
Tennessee,Lauderdale,,,,,,,,,,
Tennessee,Lawrence,,,,,,,,,1.0,-47.0
Tennessee,Lewis,,,,,,,,,,
Tennessee,Lincoln,,,6.0,1295845.0,,,,,,
Tennessee,Loudon,,,,,1.0,-47.0,,,,
Tennessee,McMinn,,,7.0,1511820.0,2.0,-47.0,,,,
Tennessee,McNairy,,,,,,,,,,
Tennessee,Macon,,,2.0,431948.0,,,,,,
Tennessee,Madison,,,,,,,,,,
Tennessee,Marion,,,2.0,431948.0,,,,,,
Tennessee,Marshall,,,4.0,863897.0,,,,,,
Tennessee,Maury,,,,,1.0,-47.0,,,,
Tennessee,Meigs,,,,,,,,,,
Tennessee,Monroe,,,,,1.0,-47.0,,,,
Tennessee,Montgomery,,,,,,,,,3.0,27000.0
Tennessee,Moore,,,,,,,,,,
Tennessee,Morgan,,,1.0,215974.0,,,,,,
Tennessee,Obion,,,7.0,1511820.0,,,,,3.0,-47.0
Tennessee,Overton,,,,,,,,,1.0,-47.0
Tennessee,Perry,,,,,,,,,,
Tennessee,Pickett,,,1.0,215974.0,,,,,,
Tennessee,Polk,,,9.0,1943768.0,1.0,-47.0,,,,
Tennessee,Putnam,,,,,,,,,,
Tennessee,Rhea,,,,,,,,,,
Tennessee,Roane,,,,,,,,,,
Tennessee,Robertson,,,,,,,,,,
Tennessee,Rutherford,,,,,,,,,,
Tennessee,Scott,,,,,,,,,,
Tennessee,Sequatchie,,,,,,,,,,
Tennessee,Sevier,,,,,,,,,,
Tennessee,Shelby,,,,,,,,,,
Tennessee,Smith,,,1.0,215974.0,,,,,,
Tennessee,Stewart,,,,,,,,,,
Tennessee,Sullivan,,,,,,,,,,
Tennessee,Sumner,,,,,,,,,,
Tennessee,Tipton,,,,,,,,,,
Tennessee,Trousdale,,,,,,,,,,
Tennessee,Unicoi,,,,,,,,,,
Tennessee,Union,,,,,,,,,,
Tennessee,VanBuren,,,,,,,,,,
Tennessee,Warren,,,1.0,215974.0,,,,,,
Tennessee,Washington,,,,,,,,,,
Tennessee,Wayne,,,,,,,,,1.0,-47.0
Tennessee,Weakley,,,14.0,3023639.0,,,,,12.0,74274.0
Tennessee,White,,,,,2.0,-47.0,,,,
Tennessee,Williamson,,,,,,,1.0,-47.0,,
Tennessee,Wilson,,,,,,,,,,
Texas,Texas,21.0,10587912.0,524.0,100627461.0,190.0,610815.0,144.0,2802052.0,16.0,1111424.0
Texas,Anderson,,,16.0,3072594.0,,,,,1.0,-47.0
Texas,Andrews,,,,,,,,,,
Texas,Angelina,,,10.0,1920371.0,,,,,,
Texas,Aransas,,,,,,,,,,
Texas,Archer,,,,,4.0,4700.0,,,,
Texas,Armstrong,,,,,1.0,-47.0,,,,
Texas,Atascosa,,,,,,,,,,
Texas,Austin,,,,,,,,,,
Texas,Bailey,,,,,7.0,26730.0,3.0,-47.0,,
Texas,Bandera,,,,,,,,,,
Texas,Bastrop,,,,,,,1.0,-47.0,,
Texas,Baylor,,,,,,,,,,
Texas,Bee,,,,,,,,,,
Texas,Bell,,,,,,,,,,
Texas,Bexar,,,,,,,,,,
Texas,Blanco,,,,,,,,,,
Texas,Borden,,,,,1.0,-47.0,,,,
Texas,Bosque,,,1.0,192037.0,,,,,,
Texas,Bowie,,,3.0,576111.0,2.0,-47.0,,,,
Texas,Brazoria,,,,,,,,,,
Texas,Brazos,1.0,504186.0,1.0,192037.0,,,,,,
Texas,Brewster,,,,,,,,,,
Texas,Briscoe,,,,,,,,,,
Texas,Brooks,,,,,,,1.0,-47.0,,
Texas,Brown,,,,,2.0,-47.0,,,,
Texas,Burleson,,,4.0,768149.0,,,2.0,-47.0,,
Texas,Burnet,,,,,1.0,-47.0,,,,
Texas,Caldwell,1.0,504186.0,1.0,192037.0,,,,,,
Texas,Calhoun,,,,,,,,,,
Texas,Callahan,,,,,,,,,,
Texas,Cameron,,,,,,,,,,
Texas,Camp,1.0,504186.0,4.0,768149.0,,,,,,
Texas,Carson,,,,,,,,,,
Texas,Cass,,,12.0,2304446.0,,,,,,
Texas,Castro,,,,,11.0,68107.0,10.0,313675.0,,
Texas,Chambers,,,,,,,,,,
Texas,Cherokee,,,6.0,1152223.0,,,,,,
Texas,Childress,,,,,,,,,,
Texas,Clay,,,,,1.0,-47.0,1.0,-47.0,,
Texas,Cochran,,,,,,,,,,
Texas,Coke,,,,,,,,,,
Texas,Coleman,,,,,,,,,,
Texas,Collin,,,,,,,1.0,-47.0,,
Texas,Collingsworth,,,,,,,,,,
Texas,Colorado,,,,,,,,,,
Texas,Comal,,,,,,,,,,
Texas,Comanche,,,,,11.0,30017.0,,,,
Texas,Concho,,,,,,,,,,
Texas,Cooke,,,,,,,6.0,-47.0,,
Texas,Coryell,,,,,,,1.0,-47.0,,
Texas,Cottle,,,,,,,5.0,2750.0,,
Texas,Crane,,,,,,,,,,
Texas,Crockett,,,,,,,,,,
Texas,Crosby,,,,,,,,,,
Texas,Culberson,,,,,,,,,,
Texas,Dallam,,,,,7.0,23186.0,5.0,152503.0,1.0,-47.0
Texas,Dallas,,,,,,,,,,
Texas,Dawson,,,,,,,,,,
Texas,DeafSmith,,,,,7.0,52135.0,20.0,-47.0,,
Texas,Delta,,,,,,,,,,
Texas,Denton,1.0,504186.0,,,,,,,,
Texas,DeWitt,,,,,,,,,,
Texas,Dickens,,,,,,,,,,
Texas,Dimmit,,,,,,,,,,
Texas,Donley,,,,,,,1.0,-47.0,,
Texas,Duval,,,,,,,,,,
Texas,Eastland,,,,,,,,,,
Texas,Ector,,,,,,,,,,
Texas,Edwards,,,,,,,,,,
Texas,Ellis,,,,,,,,,,
Texas,ElPaso,,,,,,,,,,
Texas,Erath,,,,,35.0,53665.0,1.0,-47.0,,
Texas,Falls,,,,,,,,,,
Texas,Fannin,,,,,,,3.0,1500.0,,
Texas,Fayette,,,,,,,,,,
Texas,Fisher,,,,,,,,,,
Texas,Floyd,,,,,,,1.0,-47.0,,
Texas,Foard,,,,,,,,,,
Texas,FortBend,,,,,,,,,,
Texas,Franklin,,,23.0,4416854.0,4.0,4150.0,,,,
Texas,Freestone,,,10.0,1920371.0,,,,,,
Texas,Frio,,,,,,,1.0,-47.0,,
Texas,Gaines,,,,,1.0,-47.0,,,,
Texas,Galveston,,,,,,,,,,
Texas,Garza,,,,,,,,,,
Texas,Gillespie,,,,,,,,,,
Texas,Glasscock,,,,,,,,,,
Texas,Goliad,,,,,,,,,,
Texas,Gonzales,9.0,4537677.0,56.0,10754080.0,,,2.0,-47.0,,
Texas,Gray,,,,,4.0,9154.0,1.0,-47.0,1.0,-47.0
Texas,Grayson,,,,,,,,,,
Texas,Gregg,,,,,,,,,,
Texas,Grimes,,,1.0,192037.0,,,,,,
Texas,Guadalupe,1.0,504186.0,4.0,768149.0,,,,,,
Texas,Hale,,,,,5.0,-47.0,1.0,-47.0,,
Texas,Hall,,,,,,,,,,
Texas,Hamilton,,,,,4.0,-47.0,2.0,-47.0,,
Texas,Hansford,,,,,,,7.0,244676.0,1.0,-47.0
Texas,Hardeman,,,,,1.0,-47.0,,,,
Texas,Hardin,,,,,,,,,,
Texas,Harris,,,,,,,,,,
Texas,Harrison,,,,,,,,,,
Texas,Hartley,,,,,10.0,92475.0,4.0,-47.0,,
Texas,Haskell,,,,,,,,,,
Texas,Hays,,,,,,,,,,
Texas,Hemphill,,,,,,,1.0,-47.0,,
Texas,Henderson,,,,,,,,,,
Texas,Hidalgo,,,,,,,1.0,-47.0,,
Texas,Hill,,,,,1.0,-47.0,,,,
Texas,Hockley,,,,,,,,,,
Texas,Hood,,,,,,,,,,
Texas,Hopkins,,,23.0,4416854.0,9.0,12000.0,,,,
Texas,Houston,,,3.0,576111.0,,,,,1.0,-47.0
Texas,Howard,,,,,,,,,,
Texas,Hudspeth,,,,,1.0,-47.0,,,,
Texas,Hunt,,,,,,,,,,
Texas,Hutchinson,,,,,,,,,,
Texas,Irion,,,,,,,,,,
Texas,Jack,,,,,,,,,,
Texas,Jackson,,,,,,,,,,
Texas,Jasper,,,,,,,,,,
Texas,JeffDavis,,,,,,,,,,
Texas,Jefferson,,,,,,,,,,
Texas,JimHogg,,,,,,,,,,
Texas,JimWells,,,,,,,1.0,-47.0,,
Texas,Johnson,,,,,,,,,,
Texas,Jones,,,,,,,,,,
Texas,Karnes,,,,,,,,,,
Texas,Kaufman,,,,,,,,,,
Texas,Kendall,,,,,,,,,,
Texas,Kenedy,,,,,,,,,,
Texas,Kent,,,,,,,,,,
Texas,Kerr,,,,,,,,,,
Texas,Kimble,,,,,,,,,,
Texas,King,,,,,,,,,,
Texas,Kinney,,,,,,,,,,
Texas,Kleberg,,,,,,,1.0,-47.0,,
Texas,Knox,,,,,,,,,,
Texas,Lamar,,,,,,,,,,
Texas,Lamb,,,,,6.0,25190.0,2.0,-47.0,,
Texas,Lampasas,,,,,1.0,-47.0,,,1.0,-47.0
Texas,LaSalle,,,,,,,,,,
Texas,Lavaca,,,,,6.0,-47.0,,,,
Texas,Lee,,,,,,,,,,
Texas,Leon,,,26.0,4992966.0,,,,,,
Texas,Liberty,,,,,,,,,,
Texas,Limestone,,,6.0,1152223.0,,,,,,
Texas,Lipscomb,,,,,1.0,-47.0,,,3.0,62469.0
Texas,LiveOak,,,,,,,,,,
Texas,Llano,,,,,,,,,,
Texas,Loving,,,,,,,,,,
Texas,Lubbock,1.0,504186.0,,,,,1.0,-47.0,,
Texas,Lynn,,,,,,,,,,
Texas,McCulloch,,,,,,,,,,
Texas,McLennan,,,,,2.0,-47.0,,,,
Texas,McMullen,,,,,,,,,,
Texas,Madison,,,8.0,1536297.0,,,,,1.0,-47.0
Texas,Marion,,,,,,,,,,
Texas,Martin,,,,,,,,,,
Texas,Mason,,,,,,,,,,
Texas,Matagorda,,,,,,,,,,
Texas,Maverick,,,,,,,1.0,-47.0,,
Texas,Medina,,,,,,,1.0,-47.0,,
Texas,Menard,,,,,,,,,,
Texas,Midland,,,1.0,192037.0,,,,,,
Texas,Milam,1.0,504186.0,5.0,960186.0,,,,,,
Texas,Mills,,,,,2.0,-47.0,,,,
Texas,Mitchell,,,,,,,,,,
Texas,Montague,,,,,,,1.0,-47.0,,
Texas,Montgomery,,,,,,,,,,
Texas,Moore,,,,,6.0,48300.0,2.0,-47.0,,
Texas,Morris,,,9.0,1728334.0,,,,,,
Texas,Motley,,,,,,,,,,
Texas,Nacogdoches,,,94.0,18051491.0,,,,,,
Texas,Navarro,,,,,,,,,,
Texas,Newton,,,,,,,,,,
Texas,Nolan,,,,,,,,,,
Texas,Nueces,,,,,,,,,,
Texas,Ochiltree,,,,,,,2.0,-47.0,2.0,-47.0
Texas,Oldham,,,,,,,2.0,-47.0,,
Texas,Orange,,,,,,,,,,
Texas,PaloPinto,,,,,,,,,,
Texas,Panola,,,7.0,1344260.0,,,,,,
Texas,Parker,,,,,,,,,,
Texas,Parmer,1.0,504186.0,,,11.0,55562.0,10.0,-47.0,,
Texas,Pecos,,,,,,,,,,
Texas,Polk,,,,,,,,,,
Texas,Potter,,,,,,,,,,
Texas,Presidio,,,,,,,1.0,-47.0,,
Texas,Rains,,,,,,,,,,
Texas,Randall,,,,,,,8.0,-47.0,,
Texas,Reagan,,,,,,,,,,
Texas,Real,,,,,,,,,,
Texas,RedRiver,1.0,504186.0,1.0,192037.0,,,,,,
Texas,Reeves,,,,,,,,,,
Texas,Refugio,,,,,,,,,,
Texas,Roberts,,,,,,,,,,
Texas,Robertson,,,14.0,2688520.0,6.0,-47.0,,,,
Texas,Rockwall,,,,,,,,,,
Texas,Runnels,,,,,1.0,-47.0,1.0,-47.0,,
Texas,Rusk,,,8.0,1536297.0,,,,,,
Texas,Sabine,,,2.0,384074.0,,,,,,
Texas,SanAugustine,,,19.0,3648706.0,,,,,,
Texas,SanJacinto,,,,,,,,,,
Texas,SanPatricio,,,,,,,1.0,-47.0,,
Texas,SanSaba,,,,,,,,,1.0,-47.0
Texas,Schleicher,,,,,,,,,,
Texas,Scurry,,,,,1.0,-47.0,,,,
Texas,Shackelford,,,,,,,,,,
Texas,Shelby,2.0,1008373.0,74.0,14210748.0,,,,,,
Texas,Sherman,,,,,1.0,-47.0,3.0,-47.0,2.0,-47.0
Texas,Smith,,,1.0,192037.0,,,,,,
Texas,Somervell,,,,,,,,,,
Texas,Starr,,,,,,,4.0,13306.0,,
Texas,Stephens,,,,,,,,,,
Texas,Sterling,,,,,,,,,,
Texas,Stonewall,,,,,,,,,,
Texas,Sutton,,,,,,,,,,
Texas,Swisher,,,,,,,4.0,162573.0,,
Texas,Tarrant,,,,,,,,,,
Texas,Taylor,,,,,,,,,,
Texas,Terrell,,,,,,,,,,
Texas,Terry,,,,,2.0,-47.0,,,,
Texas,Throckmorton,,,,,,,,,,
Texas,Titus,,,41.0,7873523.0,,,,,,
Texas,TomGreen,,,,,1.0,-47.0,1.0,-47.0,,
Texas,Travis,,,,,,,,,,
Texas,Trinity,,,,,,,,,,
Texas,Tyler,,,,,,,,,,
Texas,Upshur,,,9.0,1728334.0,,,,,,
Texas,Upton,,,,,,,,,,
Texas,Uvalde,,,,,,,2.0,-47.0,,
Texas,ValVerde,,,,,,,,,,
Texas,VanZandt,,,,,9.0,8881.0,,,,
Texas,Victoria,,,,,,,1.0,-47.0,,
Texas,Walker,,,,,,,,,1.0,-47.0
Texas,Waller,,,,,,,,,,
Texas,Ward,,,,,,,,,,
Texas,Washington,1.0,504186.0,,,,,,,,
Texas,Webb,,,,,,,,,,
Texas,Wharton,,,,,,,,,,
Texas,Wheeler,,,,,1.0,-47.0,3.0,-47.0,,
Texas,Wichita,,,,,,,,,,
Texas,Wilbarger,,,,,,,,,,
Texas,Willacy,,,,,,,,,,
Texas,Williamson,,,,,,,,,,
Texas,Wilson,,,,,2.0,-47.0,4.0,-47.0,,
Texas,Winkler,,,,,,,,,,
Texas,Wise,,,,,,,,,,
Texas,Wood,,,21.0,4032780.0,1.0,-47.0,,,,
Texas,Yoakum,,,,,,,1.0,-47.0,,
Texas,Young,,,,,,,2.0,-47.0,,
Texas,Zapata,,,,,,,,,,
Texas,Zavala,,,,,,,2.0,-47.0,,
Utah,Utah,5.0,5920683.0,,,38.0,76124.0,5.0,4870.0,20.0,494357.0
Utah,Beaver,,,,,1.0,-47.0,,,15.0,403981.0
Utah,BoxElder,,,,,4.0,6286.0,1.0,-47.0,,
Utah,Cache,1.0,1184137.0,,,8.0,6470.0,,,1.0,-47.0
Utah,Carbon,,,,,,,,,,
Utah,Daggett,,,,,,,,,,
Utah,Davis,,,,,,,,,,
Utah,Duchesne,,,,,3.0,2670.0,,,,
Utah,Emery,,,,,,,,,,
Utah,Garfield,,,,,,,,,,
Utah,Grand,,,,,,,,,,
Utah,Iron,,,,,3.0,14253.0,1.0,-47.0,2.0,-47.0
Utah,Juab,,,,,2.0,-47.0,,,,
Utah,Kane,,,,,,,,,,
Utah,Millard,1.0,1184137.0,,,6.0,11000.0,,,2.0,-47.0
Utah,Morgan,,,,,,,,,,
Utah,Piute,,,,,1.0,-47.0,,,,
Utah,Rich,,,,,,,,,,
Utah,SaltLake,,,,,,,,,,
Utah,SanJuan,,,,,,,,,,
Utah,Sanpete,,,,,3.0,-47.0,1.0,-47.0,,
Utah,Sevier,,,,,2.0,-47.0,1.0,-47.0,,
Utah,Summit,,,,,,,,,,
Utah,Tooele,1.0,1184137.0,,,,,,,,
Utah,Uintah,,,,,1.0,-47.0,,,,
Utah,Utah,2.0,2368273.0,,,3.0,14700.0,,,,
Utah,Wasatch,,,,,,,,,,
Utah,Washington,,,,,,,1.0,-47.0,,
Utah,Wayne,,,,,,,,,,
Utah,Weber,,,,,1.0,-47.0,,,,
Vermont,Vermont,,,,,58.0,62657.0,1.0,500.0,,
Vermont,Addison,,,,,23.0,24578.0,,,,
Vermont,Bennington,,,,,,,,,,
Vermont,Caledonia,,,,,2.0,-47.0,,,,
Vermont,Chittenden,,,,,,,,,,
Vermont,Essex,,,,,,,,,,
Vermont,Franklin,,,,,15.0,16301.0,,,,
Vermont,GrandIsle,,,,,3.0,2600.0,,,,
Vermont,Lamoille,,,,,1.0,-47.0,1.0,500.0,,
Vermont,Orange,,,,,4.0,4219.0,,,,
Vermont,Orleans,,,,,5.0,8849.0,,,,
Vermont,Rutland,,,,,,,,,,
Vermont,Washington,,,,,2.0,-47.0,,,,
Vermont,Windham,,,,,2.0,-47.0,,,,
Vermont,Windsor,,,,,1.0,-47.0,,,,
Virginia,Virginia,1.0,229877.0,228.0,35795173.0,26.0,24312.0,3.0,4274.0,29.0,266525.0
Virginia,Accomack,,,37.0,5808866.0,,,,,,
Virginia,Albemarle,,,,,,,,,,
Virginia,Alleghany,,,,,,,,,,
Virginia,Amelia,,,6.0,941978.0,1.0,-47.0,,,,
Virginia,Amherst,,,,,,,,,,
Virginia,Appomattox,,,,,,,,,,
Virginia,Arlington,,,,,,,,,,
Virginia,Augusta,,,30.0,4709891.0,3.0,2000.0,,,,
Virginia,Bath,,,,,,,,,,
Virginia,Bedford,,,,,,,,,,
Virginia,Bland,,,,,,,,,,
Virginia,Botetourt,,,,,,,,,,
Virginia,Brunswick,,,,,,,,,1.0,-47.0
Virginia,Buchanan,,,,,,,,,,
Virginia,Buckingham,,,4.0,627985.0,,,,,6.0,18610.0
Virginia,Campbell,,,,,,,1.0,-47.0,,
Virginia,Caroline,,,,,,,,,,
Virginia,Carroll,,,,,,,,,,
Virginia,CharlesCity,,,,,,,,,,
Virginia,Charlotte,,,1.0,156996.0,,,,,2.0,-47.0
Virginia,Chesterfield,,,,,,,,,,
Virginia,Clarke,,,,,,,,,,
Virginia,Craig,,,,,,,,,,
Virginia,Culpeper,,,,,,,,,,
Virginia,Cumberland,,,7.0,1098975.0,,,,,,
Virginia,Dickenson,,,,,,,,,,
Virginia,Dinwiddie,,,,,,,,,,
Virginia,Essex,,,,,,,,,,
Virginia,Fairfax,,,,,,,,,,
Virginia,Fauquier,,,,,1.0,-47.0,,,,
Virginia,Floyd,,,,,,,,,,
Virginia,Fluvanna,,,,,,,,,,
Virginia,Franklin,,,,,5.0,3528.0,,,,
Virginia,Frederick,,,,,,,,,,
Virginia,Giles,,,,,,,,,,
Virginia,Gloucester,,,,,,,,,,
Virginia,Goochland,,,,,1.0,-47.0,,,,
Virginia,Grayson,,,,,,,1.0,-47.0,,
Virginia,Greene,,,,,,,,,,
Virginia,Greensville,,,,,,,,,1.0,-47.0
Virginia,Halifax,,,,,,,,,6.0,16000.0
Virginia,Hanover,,,,,,,,,,
Virginia,Henrico,,,,,,,,,,
Virginia,Henry,,,,,,,,,,
Virginia,Highland,,,2.0,313993.0,,,,,,
Virginia,IsleofWight,,,,,,,,,3.0,23068.0
Virginia,JamesCity,,,,,,,,,,
Virginia,KingandQueen,,,,,,,,,,
Virginia,KingGeorge,,,,,,,,,,
Virginia,KingWilliam,,,,,,,,,,
Virginia,Lancaster,,,,,,,,,,
Virginia,Lee,,,,,,,,,,
Virginia,Loudoun,,,,,,,,,,
Virginia,Louisa,,,,,,,,,,
Virginia,Lunenburg,,,,,,,,,,
Virginia,Madison,,,,,1.0,-47.0,,,,
Virginia,Mathews,,,,,,,,,,
Virginia,Mecklenburg,,,,,,,,,,
Virginia,Middlesex,,,,,,,,,,
Virginia,Montgomery,,,,,1.0,-47.0,,,,
Virginia,Nelson,,,,,,,,,,
Virginia,NewKent,,,,,,,,,,
Virginia,Northampton,,,,,,,,,,
Virginia,Northumberland,,,,,,,,,,
Virginia,Nottoway,,,8.0,1255971.0,,,,,,
Virginia,Orange,,,,,,,,,,
Virginia,Page,,,13.0,2040953.0,,,,,,
Virginia,Patrick,,,,,,,,,,
Virginia,Pittsylvania,,,,,4.0,5926.0,,,1.0,-47.0
Virginia,Powhatan,,,,,,,,,,
Virginia,PrinceEdward,,,2.0,313993.0,,,,,2.0,-47.0
Virginia,PrinceGeorge,,,,,,,,,,
Virginia,PrinceWilliam,,,,,,,,,,
Virginia,Pulaski,,,,,,,,,,
Virginia,Rappahannock,,,,,,,,,,
Virginia,Richmond,,,,,,,,,,
Virginia,Roanoke,,,,,,,,,,
Virginia,Rockbridge,,,,,,,,,,
Virginia,Rockingham,,,89.0,13972677.0,4.0,5715.0,,,,
Virginia,Russell,,,,,,,,,,
Virginia,Scott,,,,,,,,,,
Virginia,Shenandoah,,,23.0,3610917.0,,,,,,
Virginia,Smyth,,,,,,,,,,
Virginia,Southampton,,,6.0,941978.0,,,,,4.0,36493.0
Virginia,Spotsylvania,,,,,,,,,,
Virginia,Stafford,,,,,,,,,,
Virginia,Surry,,,,,,,,,2.0,-47.0
Virginia,Sussex,,,,,,,,,1.0,-47.0
Virginia,Tazewell,,,,,,,,,,
Virginia,Warren,,,,,,,,,,
Virginia,Washington,1.0,229877.0,,,4.0,2507.0,,,,
Virginia,Westmoreland,,,,,,,,,,
Virginia,Wise,,,,,,,,,,
Virginia,Wythe,,,,,1.0,-47.0,1.0,-47.0,,
Virginia,York,,,,,,,,,,
Virginia,ChesapeakeCity,,,,,,,,,,
Virginia,Suffolk,,,,,,,,,,
Virginia,VirginiaBeachCity,,,,,,,,,,
Washington,Washington,9.0,4522696.0,18.0,3777956.0,112.0,232995.0,19.0,272474.0,1.0,1000.0
Washington,Adams,1.0,502522.0,,,3.0,11200.0,2.0,-47.0,,
Washington,Asotin,,,,,,,,,,
Washington,Benton,,,,,5.0,10200.0,1.0,-47.0,,
Washington,Chelan,,,,,,,,,,
Washington,Clallam,,,,,,,,,,
Washington,Clark,,,,,1.0,-47.0,,,,
Washington,Columbia,,,,,,,,,,
Washington,Cowlitz,,,,,,,,,,
Washington,Douglas,,,,,,,,,,
Washington,Ferry,,,,,,,,,,
Washington,Franklin,1.0,502522.0,,,8.0,-47.0,2.0,-47.0,,
Washington,Garfield,,,,,,,,,,
Washington,Grant,1.0,502522.0,,,15.0,-47.0,6.0,107261.0,1.0,1000.0
Washington,GraysHarbor,,,,,1.0,-47.0,,,,
Washington,Island,,,,,1.0,-47.0,,,,
Washington,Jefferson,,,,,,,,,,
Washington,King,,,,,4.0,3500.0,,,,
Washington,Kitsap,,,,,,,,,,
Washington,Kittitas,,,,,,,,,,
Washington,Klickitat,,,,,1.0,-47.0,,,,
Washington,Lewis,,,13.0,2728524.0,1.0,-47.0,,,,
Washington,Lincoln,,,,,,,,,,
Washington,Mason,,,,,,,,,,
Washington,Okanogan,,,,,,,,,,
Washington,Pacific,,,,,,,,,,
Washington,PendOreille,,,,,,,,,,
Washington,Pierce,1.0,502522.0,,,,,,,,
Washington,SanJuan,,,,,,,,,,
Washington,Skagit,,,1.0,209886.0,7.0,7225.0,,,,
Washington,Skamania,,,,,,,,,,
Washington,Snohomish,1.0,502522.0,1.0,209886.0,4.0,11925.0,,,,
Washington,Spokane,,,,,,,1.0,-47.0,,
Washington,Stevens,,,,,,,,,,
Washington,Thurston,3.0,1507565.0,2.0,419773.0,3.0,4180.0,,,,
Washington,Wahkiakum,,,,,,,,,,
Washington,WallaWalla,,,,,,,1.0,-47.0,,
Washington,Whatcom,,,1.0,209886.0,26.0,27229.0,,,,
Washington,Whitman,,,,,,,1.0,-47.0,,
Washington,Yakima,1.0,502522.0,,,32.0,96998.0,5.0,34954.0,,
West_Virginia,WestVirginia,,,66.0,10117069.0,,,3.0,1653.0,,
West_Virginia,Barbour,,,,,,,,,,
West_Virginia,Berkeley,,,,,,,,,,
West_Virginia,Boone,,,,,,,,,,
West_Virginia,Braxton,,,,,,,,,,
West_Virginia,Brooke,,,,,,,,,,
West_Virginia,Cabell,,,,,,,,,,
West_Virginia,Calhoun,,,,,,,,,,
West_Virginia,Clay,,,,,,,,,,
West_Virginia,Doddridge,,,,,,,,,,
West_Virginia,Fayette,,,,,,,,,,
West_Virginia,Gilmer,,,,,,,,,,
West_Virginia,Grant,,,10.0,1532889.0,,,1.0,-47.0,,
West_Virginia,Greenbrier,,,,,,,,,,
West_Virginia,Hampshire,,,10.0,1532889.0,,,,,,
West_Virginia,Hancock,,,,,,,,,,
West_Virginia,Hardy,,,32.0,4905246.0,,,2.0,-47.0,,
West_Virginia,Harrison,,,,,,,,,,
West_Virginia,Jackson,,,,,,,,,,
West_Virginia,Jefferson,,,,,,,,,,
West_Virginia,Kanawha,,,,,,,,,,
West_Virginia,Lewis,,,,,,,,,,
West_Virginia,Lincoln,,,,,,,,,,
West_Virginia,Logan,,,,,,,,,,
West_Virginia,McDowell,,,,,,,,,,
West_Virginia,Marion,,,,,,,,,,
West_Virginia,Marshall,,,,,,,,,,
West_Virginia,Mason,,,,,,,,,,
West_Virginia,Mercer,,,,,,,,,,
West_Virginia,Mineral,,,7.0,1073022.0,,,,,,
West_Virginia,Mingo,,,,,,,,,,
West_Virginia,Monongalia,,,,,,,,,,
West_Virginia,Monroe,,,,,,,,,,
West_Virginia,Morgan,,,,,,,,,,
West_Virginia,Nicholas,,,,,,,,,,
West_Virginia,Ohio,,,,,,,,,,
West_Virginia,Pendleton,,,7.0,1073022.0,,,,,,
West_Virginia,Pleasants,,,,,,,,,,
West_Virginia,Pocahontas,,,,,,,,,,
West_Virginia,Preston,,,,,,,,,,
West_Virginia,Putnam,,,,,,,,,,
West_Virginia,Raleigh,,,,,,,,,,
West_Virginia,Randolph,,,,,,,,,,
West_Virginia,Ritchie,,,,,,,,,,
West_Virginia,Roane,,,,,,,,,,
West_Virginia,Summers,,,,,,,,,,
West_Virginia,Taylor,,,,,,,,,,
West_Virginia,Tucker,,,,,,,,,,
West_Virginia,Tyler,,,,,,,,,,
West_Virginia,Upshur,,,,,,,,,,
West_Virginia,Wayne,,,,,,,,,,
West_Virginia,Webster,,,,,,,,,,
West_Virginia,Wetzel,,,,,,,,,,
West_Virginia,Wirt,,,,,,,,,,
West_Virginia,Wood,,,,,,,,,,
West_Virginia,Wyoming,,,,,,,,,,
Wisconsin,Wisconsin,6.0,2094270.0,41.0,5892187.0,615.0,706794.0,96.0,78938.0,59.0,276035.0
Wisconsin,Adams,,,,,1.0,-47.0,,,,
Wisconsin,Ashland,,,,,3.0,1711.0,,,,
Wisconsin,Barron,,,,,6.0,9477.0,,,,
Wisconsin,Bayfield,,,,,,,,,,
Wisconsin,Brown,,,,,26.0,39205.0,1.0,-47.0,,
Wisconsin,Buffalo,,,18.0,2586814.0,16.0,12904.0,3.0,1740.0,,
Wisconsin,Burnett,,,,,4.0,2684.0,,,,
Wisconsin,Calumet,,,,,11.0,23885.0,3.0,2100.0,,
Wisconsin,Chippewa,,,,,6.0,6653.0,,,1.0,-47.0
Wisconsin,Clark,,,,,23.0,21975.0,1.0,-47.0,,
Wisconsin,Columbia,,,,,11.0,10107.0,1.0,-47.0,3.0,3670.0
Wisconsin,Crawford,,,,,1.0,-47.0,,,1.0,-47.0
