"","state","county","cattle.farms","cattle.count","hog.farm","hog.count","layer.farm","layer.count","broiler.farm","broiler.count","sheep.farm","sheep.count"
"1106","Louisiana","Cameron",170,15735,NA,NA,11,291,NA,NA,3,99
"1107","Louisiana","Catahoula",87,4805,1,-47,22,847,NA,NA,NA,NA
"1108","Louisiana","Claiborne",134,10721,3,-47,23,127058,44,17157831,1,-47
"1109","Louisiana","Concordia",48,2113,8,104,4,98,NA,NA,1,-47
"1110","Louisiana","De Soto",421,34199,23,111,87,-47,NA,NA,4,48
"1111","Louisiana","East Baton Rouge",205,14160,33,166,74,7423,4,-47,22,533
"1112","Louisiana","East Carroll",6,142,NA,NA,3,188,NA,NA,NA,NA
"1113","Louisiana","East Feliciana",229,29173,8,47,66,1564,2,-47,20,680
"1114","Louisiana","Evangeline",283,15579,12,157,40,811,2,-47,12,272
"1115","Louisiana","Franklin",254,20435,1,-47,26,993,NA,NA,3,11
"1116","Louisiana","Grant",99,5942,11,94,41,1471,NA,NA,4,52
"1117","Louisiana","Iberia",114,4833,1,-47,35,499,4,14,11,71
"1118","Louisiana","Iberville",48,6377,NA,NA,8,226,NA,NA,1,-47
"1119","Louisiana","Jackson",101,3138,5,23,27,-47,22,10919386,1,-47
"1120","Louisiana","Jefferson",4,111,NA,NA,NA,NA,NA,NA,NA,NA
"1121","Louisiana","Jefferson Davis",301,18690,14,91,70,1728,1,-47,27,461
"1122","Louisiana","Lafayette",210,7442,7,32,90,1683,6,446,29,570
"1123","Louisiana","Lafourche",184,15445,10,69,48,1486,5,50,16,110
"1124","Louisiana","LaSalle",120,2975,23,145,57,1361,10,82,7,149
"1125","Louisiana","Lincoln",191,14006,10,103,63,111844,42,25355077,7,63
"1126","Louisiana","Livingston",190,4298,25,132,131,2625,2,-47,35,474
"1127","Louisiana","Madison",14,2595,2,-47,2,-47,NA,NA,NA,NA
"1128","Louisiana","Morehouse",77,8550,5,10,15,340,NA,NA,6,24
"1129","Louisiana","Natchitoches",276,25893,7,9,33,-47,8,6140032,NA,NA
"1130","Louisiana","Orleans",NA,NA,NA,NA,14,699,3,36,2,-47
"1131","Louisiana","Ouachita",140,5027,22,196,100,-47,13,-47,10,148
"1132","Louisiana","Plaquemines",24,1887,5,195,8,1111,NA,NA,2,-47
"1133","Louisiana","Pointe Coupee",146,14175,10,64,34,842,2,-47,12,156
"1134","Louisiana","Rapides",307,17708,16,37,97,1509,1,-47,29,604
"1135","Louisiana","Red River",100,22920,NA,NA,18,592,NA,NA,NA,NA
"1136","Louisiana","Richland",172,15722,3,-47,14,251,2,-47,7,417
"1137","Louisiana","Sabine",281,18378,14,40,33,1098,23,26188113,7,88
"1138","Louisiana","St. Bernard",8,1701,3,3,8,164,4,60,NA,NA
"1139","Louisiana","St. Charles",27,2398,1,-47,11,238,NA,NA,NA,NA
"1140","Louisiana","St. Helena",231,9667,2,-47,55,2224515,NA,NA,15,390
"1141","Louisiana","St. James",15,915,NA,NA,6,195,NA,NA,NA,NA
"1142","Louisiana","St. John the Baptist",4,28,NA,NA,2,-47,NA,NA,NA,NA
"1143","Louisiana","St. Landry",551,28452,28,281,96,3571,2,-47,66,1242
"1144","Louisiana","St. Martin",96,3141,11,83,47,1438,NA,NA,10,70
"1145","Louisiana","St. Mary",17,2632,NA,NA,10,278,NA,NA,NA,NA
"1146","Louisiana","St. Tammany",225,8730,39,157,209,5073,8,838,64,945
"1147","Louisiana","Tangipahoa",448,26389,13,57,131,4021,8,6202,28,303
"1148","Louisiana","Tensas",23,322,NA,NA,6,60,NA,NA,NA,NA
"1149","Louisiana","Terrebonne",47,1403,5,30,33,685,NA,NA,3,3
"1150","Louisiana","Union",232,21205,17,36,62,-47,56,34144914,15,411
"1151","Louisiana","Vermilion",495,23326,9,63,73,1410,NA,NA,36,720
"1152","Louisiana","Vernon",243,8163,38,223,99,2092,6,6601000,25,475
"1153","Louisiana","Washington",522,25934,37,352,144,3002,5,-47,16,370
"1154","Louisiana","Webster",186,5400,7,37,59,91236,2,-47,4,-47
"1155","Louisiana","West Baton Rouge",47,1483,2,-47,11,252,2,-47,3,24
"1156","Louisiana","West Carroll",100,5156,2,-47,28,368,NA,NA,1,-47
"1157","Louisiana","West Feliciana",49,10505,8,16,31,807,NA,NA,3,3
"1158","Louisiana","Winn",71,4349,10,99,31,382392,2,-47,NA,NA
"1159","Maine","Maine",1496,72275,418,5016,1619,543946,264,351860,530,11510
"1160","Maine","Androscoggin",56,4861,25,659,93,-47,22,7054,24,619
"1161","Maine","Aroostook",141,7042,51,301,121,4198,20,19664,42,1807
"1162","Maine","Cumberland",136,5134,27,316,138,-47,15,3877,56,958
"1163","Maine","Franklin",91,2482,23,162,80,2239,23,15352,23,344
"1164","Maine","Hancock",33,270,23,218,96,5537,29,8844,26,276
"1165","Maine","Kennebec",152,14140,31,600,116,3792,22,20085,52,827
"1166","Maine","Knox",39,685,9,294,64,1644,11,-47,29,679
"1167","Maine","Lincoln",73,1260,14,896,78,3933,8,3475,36,1251
"1168","Maine","Oxford",158,2334,36,259,141,24923,22,5230,47,666
"1169","Maine","Penobscot",136,11354,50,386,143,4024,25,-47,24,641
"1170","Maine","Piscataquis",44,2601,8,26,30,813,4,240,12,246
"1171","Maine","Sagadahoc",39,2032,12,59,57,2693,8,5519,20,400
"1172","Maine","Somerset",129,9627,30,227,98,2245,7,3628,15,338
"1173","Maine","Waldo",106,5109,30,256,102,6685,9,63996,49,979
"1174","Maine","Washington",22,241,7,55,57,1811,11,-47,8,452
"1175","Maine","York",141,3103,42,302,205,-47,28,2918,67,1027
"1176","Maryland","Maryland",2926,152394,550,20219,2292,2459130,682,277949940,813,18912
"1177","Maryland","Allegany",137,3512,3,-47,45,849,4,-47,13,210
"1178","Maryland","Anne Arundel",46,862,21,72,127,3800,3,3500,40,482
"1179","Maryland","Baltimore",120,4551,45,728,195,8800,12,-47,61,1366
"1180","Maryland","Calvert",65,813,18,101,75,2347,12,510540,17,294
"1181","Maryland","Caroline",47,2389,2,-47,47,2017,120,54254745,13,156
"1182","Maryland","Carroll",358,17128,51,638,266,-47,12,120933,86,1946
"1183","Maryland","Cecil",141,7230,42,-47,120,-47,8,6040,26,676
"1184","Maryland","Charles",86,1234,25,333,82,3430,4,-47,27,408
"1185","Maryland","Dorchester",8,128,4,40,9,226,70,41470106,2,-47
"1186","Maryland","Frederick",469,35336,77,3327,303,67900,30,14933,119,2757
"1187","Maryland","Garrett",333,12068,41,-47,119,3653,13,772,41,947
"1188","Maryland","Harford",164,7318,34,528,125,5167,5,3000,56,1024
"1189","Maryland","Howard",70,2222,16,273,67,1805,5,1650,48,820
"1190","Maryland","Kent",36,8017,4,-47,19,727,29,9655020,8,552
"1191","Maryland","Montgomery",88,2844,23,283,159,5338,6,366,56,974
"1192","Maryland","Prince George's",58,1387,12,254,80,2923,8,6897,19,332
"1193","Maryland","Queen Anne's",57,3580,14,392,42,3283,42,27022326,22,693
"1194","Maryland","St. Mary's",170,3276,61,1151,165,6229,17,-47,36,434
"1195","Maryland","Somerset",12,334,NA,NA,10,7224,90,43310068,6,127
"1196","Maryland","Talbot",22,982,2,-47,26,1276,23,7125165,25,615
"1197","Maryland","Washington",393,36191,36,3497,165,-47,13,1681,81,3551
"1198","Maryland","Wicomico",25,598,6,59,27,655,85,49917462,7,-47
"1199","Maryland","Worcester",21,394,13,546,19,-47,71,44436121,4,448
"1200","Massachusetts","Massachusetts",1066,33093,306,7271,1611,182630,180,177113,631,12280
"1201","Massachusetts","Barnstable",15,55,15,328,51,4076,1,-47,16,113
"1202","Massachusetts","Berkshire",109,6700,24,199,120,8424,5,21700,50,1761
"1203","Massachusetts","Bristol",117,4149,33,998,101,10188,17,101643,55,934
"1204","Massachusetts","Dukes",5,122,8,27,20,1450,5,1788,16,437
"1205","Massachusetts","Essex",48,1835,6,28,112,5742,12,341,34,558
"1206","Massachusetts","Franklin",154,4788,48,573,171,6701,24,8544,58,1517
"1207","Massachusetts","Hampden",80,1490,15,152,130,4993,11,-47,41,561
"1208","Massachusetts","Hampshire",148,3919,29,1646,164,7409,37,10811,92,1814
"1209","Massachusetts","Middlesex",50,2513,18,171,129,9997,13,13498,59,1015
"1210","Massachusetts","Nantucket",NA,NA,NA,NA,4,156,NA,NA,NA,NA
"1211","Massachusetts","Norfolk",32,398,11,921,76,2659,7,3228,12,153
"1212","Massachusetts","Plymouth",58,773,24,573,126,4126,7,2150,42,646
"1213","Massachusetts","Suffolk",6,42,NA,NA,6,30,NA,NA,NA,NA
"1214","Massachusetts","Worcester",244,6309,75,1655,401,116679,41,10806,156,2771
"1215","Michigan","Michigan",10141,1116557,2099,1262145,7699,17234017,1332,12609876,2362,84596
"1216","Michigan","Alcona",37,1431,12,81,30,766,2,-47,18,367
"1217","Michigan","Alger",25,1364,3,7,21,-47,4,435,6,476
"1218","Michigan","Allegan",307,50868,68,221437,210,6495609,35,2282346,62,1893
"1219","Michigan","Alpena",126,7233,20,169,51,3263,7,1142,41,1378
"1220","Michigan","Antrim",51,3670,10,198,64,2520,5,1555,11,398
"1221","Michigan","Arenac",55,10508,12,182,30,576,NA,NA,2,-47
"1222","Michigan","Baraga",27,1552,2,-47,15,562,4,101,8,578
"1223","Michigan","Barry",312,37045,51,580,225,4306,24,1912,66,983
"1224","Michigan","Bay",72,3398,11,290,33,629,7,400,15,229
"1225","Michigan","Benzie",20,593,11,142,35,689,9,411,1,-47
"1226","Michigan","Berrien",57,2077,29,22805,89,2610,15,-47,21,428
"1227","Michigan","Branch",176,11867,56,79793,124,2462,17,3551150,38,1239
"1228","Michigan","Calhoun",199,13899,39,-47,139,8086,43,8366,38,484
"1229","Michigan","Cass",109,3632,47,111859,74,-47,23,20558,36,2457
"1230","Michigan","Charlevoix",53,1902,7,41,54,2025,12,912,18,-47
"1231","Michigan","Cheboygan",82,1783,16,268,47,1829,8,1360,22,505
"1232","Michigan","Chippewa",83,3757,12,142,59,2044,15,1483,21,5257
"1233","Michigan","Clare",131,8652,19,104,55,2439,4,270,12,369
"1234","Michigan","Clinton",238,61964,54,17263,193,6584,28,-47,63,1460
"1235","Michigan","Crawford",6,86,1,-47,12,172,2,-47,NA,NA
"1236","Michigan","Delta",89,5206,17,92,43,844,10,146,8,65
"1237","Michigan","Dickinson",32,1571,5,25,21,549,8,144,2,-47
"1238","Michigan","Eaton",233,7777,28,272,172,3543,19,1241,50,1493
"1239","Michigan","Emmet",85,2258,19,148,97,6479,27,3165,29,1191
"1240","Michigan","Genesee",128,4805,30,435,237,6106,20,1561,56,1122
"1241","Michigan","Gladwin",123,4143,17,154,81,2023,8,323,29,550
"1242","Michigan","Gogebic",20,235,3,10,20,308,NA,NA,4,148
"1243","Michigan","Grand Traverse",69,2076,30,11217,96,2541,18,1012,21,407
"1244","Michigan","Gratiot",176,59950,20,41033,54,1291,8,467,46,2218
"1245","Michigan","Hillsdale",372,47019,50,42381,169,4898,20,3442,123,3660
"1246","Michigan","Houghton",49,1046,11,98,40,1105,5,308,6,572
"1247","Michigan","Huron",266,118882,30,49131,74,-47,2,-47,15,551
"1248","Michigan","Ingham",186,17858,47,3520,177,25692,40,1947,50,2352
"1249","Michigan","Ionia",252,46784,50,49296,152,-47,25,1502,58,1511
"1250","Michigan","Iosco",67,5888,12,120,51,1115,2,-47,10,516
"1251","Michigan","Iron",26,578,13,95,20,388,6,123,14,675
"1252","Michigan","Isabella",183,26887,11,53,80,2068,5,392,19,617
"1253","Michigan","Jackson",217,11819,31,853,192,8668,28,8366,73,6089
"1254","Michigan","Kalamazoo",94,14030,27,108243,100,2622,2,-47,25,1968
"1255","Michigan","Kalkaska",19,937,11,158,34,1201,12,812,5,32
"1256","Michigan","Kent",245,21803,40,20919,192,5489,38,3253,53,606
"1257","Michigan","Keweenaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","Michigan","Lake",49,1114,9,52,26,1174,9,394,10,435
"1259","Michigan","Lapeer",272,10151,34,214,244,6882,56,4990,55,1145
"1260","Michigan","Leelanau",50,1581,23,854,88,2549,30,878,32,389
"1261","Michigan","Lenawee",193,33584,28,6308,130,4753,23,837,53,857
"1262","Michigan","Livingston",125,7195,27,167,147,3933,41,6166,48,1329
"1263","Michigan","Luce",16,448,7,20,18,649,13,916,NA,NA
"1264","Michigan","Mackinac",25,2199,1,-47,21,428,1,-47,20,733
"1265","Michigan","Macomb",43,4977,6,494,85,2860,27,7510,13,261
"1266","Michigan","Manistee",67,2608,7,96,62,11495,16,1002,7,169
"1267","Michigan","Marquette",49,673,23,103,70,4368,28,3680,23,124
"1268","Michigan","Mason",70,5651,34,15237,62,1514,16,1080,13,382
"1269","Michigan","Mecosta",245,10856,49,132269,139,6267,29,6644,41,2292
"1270","Michigan","Menominee",94,16996,6,37,35,919,8,264,3,-47
"1271","Michigan","Midland",110,7723,24,3355,110,3059,12,801,27,411
"1272","Michigan","Missaukee",110,58609,9,34,49,5541,9,3200,17,901
"1273","Michigan","Monroe",133,2994,28,296,157,6979,20,1559,43,411
"1274","Michigan","Montcalm",293,21893,53,31783,164,7769,21,1192,60,1607
"1275","Michigan","Montmorency",45,1620,12,76,19,608,NA,NA,3,60
"1276","Michigan","Muskegon",114,9372,24,4544,57,26448,8,699,8,152
"1277","Michigan","Newaygo",278,34607,61,974,158,4866,27,1554,39,680
"1278","Michigan","Oakland",68,1028,27,481,163,4445,15,2920,39,461
"1279","Michigan","Oceana",87,5392,27,49940,88,1985,5,402,15,333
"1280","Michigan","Ogemaw",91,12212,31,371,44,1062,5,-47,16,705
"1281","Michigan","Ontonagon",37,1441,7,169,9,125,2,-47,8,338
"1282","Michigan","Osceola",210,22601,41,15186,84,2052,10,23914,52,2499
"1283","Michigan","Oscoda",54,3143,12,62,34,802,18,1218,13,718
"1284","Michigan","Otsego",50,952,9,130,48,1285,12,5209,5,105
"1285","Michigan","Ottawa",276,38173,57,70241,127,-47,24,-47,44,1856
"1286","Michigan","Presque Isle",73,2655,19,85,45,1204,8,382,5,91
"1287","Michigan","Roscommon",9,104,3,17,5,84,NA,NA,2,-47
"1288","Michigan","Saginaw",120,6144,33,-47,111,3105,9,897,42,434
"1289","Michigan","St. Clair",177,8269,38,243,215,4995,39,3519,69,1170
"1290","Michigan","St. Joseph",177,11771,47,26328,165,49771,20,5683580,46,2209
"1291","Michigan","Sanilac",357,66576,47,1641,179,3913,34,6556,44,1505
"1292","Michigan","Schoolcraft",19,1352,3,36,12,-47,NA,NA,3,24
"1293","Michigan","Shiawassee",202,18566,36,1478,135,4446,27,2713,45,1012
"1294","Michigan","Tuscola",254,22000,54,15985,152,4258,42,3408,39,1220
"1295","Michigan","Van Buren",121,12036,41,-47,129,6277,7,488,21,902
"1296","Michigan","Washtenaw",177,14023,68,5668,320,11433,65,10641,111,7931
"1297","Michigan","Wayne",28,251,24,327,58,1266,13,2345,17,400
"1298","Michigan","Wexford",76,4184,28,277,73,1599,16,1562,16,538
"1299","Minnesota","Minnesota",16823,2121625,2928,8873776,6146,14553497,1028,41793592,2137,109592
"1300","Minnesota","Aitkin",180,7879,18,171,77,1681,11,1620,11,125
"1301","Minnesota","Anoka",43,886,12,231,56,1883,5,395,11,176
"1302","Minnesota","Becker",295,30827,11,24991,53,1156,2,-47,15,243
"1303","Minnesota","Beltrami",222,13648,16,209,64,1469,9,301,17,370
"1304","Minnesota","Benton",288,44073,36,34685,76,31573,31,7126050,27,407
"1305","Minnesota","Big Stone",59,4375,7,45114,14,273,1,-47,1,-47
"1306","Minnesota","Blue Earth",87,5372,94,669744,49,-47,4,790,27,2361
"1307","Minnesota","Brown",208,33601,66,244365,43,2231,4,455,16,1240
"1308","Minnesota","Carlton",220,7167,10,60,106,3822,19,1399,22,590
"1309","Minnesota","Carver",173,19459,13,25743,88,1809,3,36,33,2127
"1310","Minnesota","Cass",216,15184,12,222,111,2539,14,613,9,152
"1311","Minnesota","Chippewa",46,16299,19,61623,19,360,2,-47,20,1928
"1312","Minnesota","Chisago",168,5723,19,484,175,4324,13,344,52,1126
"1313","Minnesota","Clay",118,7952,6,13515,52,830278,3,200,18,492
"1314","Minnesota","Clearwater",196,16505,7,538,38,851,11,1233,29,1108
"1315","Minnesota","Cook",4,49,1,-47,7,92,1,-47,NA,NA
"1316","Minnesota","Cottonwood",121,18565,50,341754,22,805,14,492832,16,3718
"1317","Minnesota","Crow Wing",163,6631,3,25,53,919,23,348661,6,78
"1318","Minnesota","Dakota",189,33205,19,4808,104,7046,10,1923,52,972
"1319","Minnesota","Dodge",179,23457,37,243721,69,3073,16,1760,28,665
"1320","Minnesota","Douglas",238,14600,15,1179,96,2500,16,2375,26,1885
"1321","Minnesota","Faribault",91,6228,65,278094,36,785,6,694,15,506
"1322","Minnesota","Fillmore",546,60869,84,135192,128,18326,17,1432,74,2932
"1323","Minnesota","Freeborn",150,9173,60,224400,47,1417,8,930,27,583
"1324","Minnesota","Goodhue",475,68383,62,99919,151,11070,27,2469,81,3045
"1325","Minnesota","Grant",47,12644,1,-47,18,796,3,160,2,-47
"1326","Minnesota","Hennepin",66,3300,7,48,106,2556,14,672,35,472
"1327","Minnesota","Houston",306,46700,10,18419,59,1471,3,142,23,686
"1328","Minnesota","Hubbard",142,5981,4,16,42,756,1,-47,6,243
"1329","Minnesota","Isanti",171,7620,42,20543,196,4592,26,2162,43,688
"1330","Minnesota","Itasca",160,5421,20,123,90,2312,25,1648,25,563
"1331","Minnesota","Jackson",119,15036,71,229617,29,-47,3,145,23,1816
"1332","Minnesota","Kanabec",192,6258,25,-47,113,29040,24,4322,44,697
"1333","Minnesota","Kandiyohi",256,41065,32,137155,90,1746,8,278,32,939
"1334","Minnesota","Kittson",56,8448,1,-47,9,138,1,-47,5,43
"1335","Minnesota","Koochiching",58,3251,4,15,36,1210,6,1070,NA,NA
"1336","Minnesota","Lac qui Parle",83,8186,50,159369,17,281,1,-47,5,270
"1337","Minnesota","Lake",9,62,2,-47,17,663,4,160,2,-47
"1338","Minnesota","Lake of the Woods",37,1693,3,6,19,412,2,-47,NA,NA
"1339","Minnesota","Le Sueur",149,11800,74,109236,69,1489,23,5347,22,1187
"1340","Minnesota","Lincoln",121,17734,20,131627,10,166,NA,NA,13,2775
"1341","Minnesota","Lyon",210,57000,82,444988,33,-47,4,780,38,8724
"1342","Minnesota","McLeod",198,17922,15,7779,83,3374,10,2537,38,4738
"1343","Minnesota","Mahnomen",63,5169,4,57,11,386,NA,NA,3,-47
"1344","Minnesota","Marshall",164,10835,3,9,24,497,1,-47,6,427
"1345","Minnesota","Martin",115,12977,157,845233,36,908,6,552,13,1819
"1346","Minnesota","Meeker",227,34907,20,1752,75,5700533,14,2565,30,771
"1347","Minnesota","Mille Lacs",210,12633,21,127,119,362928,16,-47,18,644
"1348","Minnesota","Morrison",668,70675,48,59596,195,312324,91,20650190,29,1099
"1349","Minnesota","Mower",223,21245,82,237896,87,2624,6,208,17,434
"1350","Minnesota","Murray",165,53015,60,198432,23,638,5,530,13,3361
"1351","Minnesota","Nicollet",117,22187,88,405026,34,1978554,4,386,22,609
"1352","Minnesota","Nobles",195,74944,132,504733,45,1585,14,1090,26,990
"1353","Minnesota","Norman",68,3536,10,-47,18,387,3,-47,8,896
"1354","Minnesota","Olmsted",313,45167,23,37041,109,1977,14,456,24,479
"1355","Minnesota","Otter Tail",689,70204,30,599,201,4145,13,300,84,3933
"1356","Minnesota","Pennington",68,7058,2,-47,14,238,NA,NA,4,125
"1357","Minnesota","Pine",308,19294,23,202,156,2845,14,1238,47,1219
"1358","Minnesota","Pipestone",197,62663,34,303763,27,517,5,434,40,4162
"1359","Minnesota","Polk",151,13468,28,1862,53,1082,9,366,28,809
"1360","Minnesota","Pope",194,19845,15,68364,50,866,8,-47,16,903
"1361","Minnesota","Ramsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","Minnesota","Red Lake",67,10937,2,-47,5,85,NA,NA,5,161
"1363","Minnesota","Redwood",214,49053,100,352676,47,852,3,-47,31,2056
"1364","Minnesota","Renville",125,26887,57,253395,37,930,7,690,43,6685
"1365","Minnesota","Rice",224,16167,41,149572,139,5350,44,22101,38,1841
"1366","Minnesota","Rock",201,70805,101,400859,29,523,6,109,15,665
"1367","Minnesota","Roseau",172,16286,14,13262,48,1076,7,572,23,1016
"1368","Minnesota","St. Louis",254,11243,33,266,216,6331,34,3397,39,401
"1369","Minnesota","Scott",147,10819,6,-47,131,3977,11,1935,36,950
"1370","Minnesota","Sherburne",102,11468,19,-47,120,-47,21,-47,36,328
"1371","Minnesota","Sibley",226,28226,46,79804,69,-47,8,350,17,468
"1372","Minnesota","Stearns",1258,187176,84,65897,298,897819,76,11989349,72,3665
"1373","Minnesota","Steele",145,6622,48,116411,49,588,14,1520,16,291
"1374","Minnesota","Stevens",82,53804,43,210165,18,280,8,446,12,256
"1375","Minnesota","Swift",110,31135,14,26698,17,459,5,275,6,110
"1376","Minnesota","Todd",600,50660,54,7175,236,2036330,38,2868,75,2228
"1377","Minnesota","Traverse",19,12129,6,12478,2,-47,NA,NA,1,-47
"1378","Minnesota","Wabasha",317,64958,36,41069,56,1886,5,246,30,1099
"1379","Minnesota","Wadena",180,9719,13,153,56,3421,8,367,20,2098
"1380","Minnesota","Waseca",101,9649,51,216305,49,1087,2,-47,17,746
"1381","Minnesota","Washington",71,2133,14,338,67,1544,4,125,39,361
"1382","Minnesota","Watonwan",58,5979,47,248970,31,1426,11,4224,18,2624
"1383","Minnesota","Wilkin",37,3241,8,22,12,341,NA,NA,4,190
"1384","Minnesota","Winona",443,85123,28,55794,116,12886,21,11919,33,2553
"1385","Minnesota","Wright",337,27929,34,4681,213,-47,36,2365,59,1413
"1386","Minnesota","Yellow Medicine",143,19424,44,214088,38,664,8,1900,35,1924
"1387","Mississippi","Mississippi",13631,832542,709,177541,3003,4673149,1057,668652465,676,18884
"1388","Mississippi","Adams",75,2495,NA,NA,7,212,1,-47,NA,NA
"1389","Mississippi","Alcorn",141,7237,10,174,39,115456,1,-47,7,198
"1390","Mississippi","Amite",237,13336,14,260,34,1198,17,9696643,5,147
"1391","Mississippi","Attala",164,5115,NA,NA,44,781,2,-47,9,168
"1392","Mississippi","Benton",105,5531,8,134,24,273,NA,NA,NA,NA
"1393","Mississippi","Bolivar",8,2375,NA,NA,NA,NA,NA,NA,NA,NA
"1394","Mississippi","Calhoun",171,9916,8,315,23,488,NA,NA,12,173
"1395","Mississippi","Carroll",175,17887,9,116,41,922,1,-47,8,41
"1396","Mississippi","Chickasaw",149,23746,7,57135,28,120426,6,4500000,NA,NA
"1397","Mississippi","Choctaw",101,3945,9,-47,16,415,NA,NA,7,530
"1398","Mississippi","Claiborne",91,5029,1,-47,5,185,NA,NA,1,-47
"1399","Mississippi","Clarke",139,7747,4,46,42,1389,12,11975094,1,-47
"1400","Mississippi","Clay",225,16433,10,68800,19,394,1,-47,2,-47
"1401","Mississippi","Coahoma",11,626,NA,NA,3,20,NA,NA,NA,NA
"1402","Mississippi","Copiah",235,17749,11,71,66,1532,16,10636400,7,230
"1403","Mississippi","Covington",264,32943,17,263,27,102650,52,33445877,12,195
"1404","Mississippi","DeSoto",118,4501,8,31,48,2623,NA,NA,23,505
"1405","Mississippi","Forrest",128,4475,17,72,64,1484,6,1464075,5,160
"1406","Mississippi","Franklin",95,3817,2,-47,13,196,NA,NA,NA,NA
"1407","Mississippi","George",243,9469,23,374,73,2188,1,-47,20,604
"1408","Mississippi","Greene",229,18081,21,78,69,115025,16,15957000,27,1079
"1409","Mississippi","Grenada",69,5496,7,9,22,574,NA,NA,3,-47
"1410","Mississippi","Hancock",139,8376,18,68,51,1425,1,-47,15,178
"1411","Mississippi","Harrison",150,4109,20,197,78,1266,3,24,21,318
"1412","Mississippi","Hinds",395,28107,24,197,62,-47,3,54,16,169
"1413","Mississippi","Holmes",138,9762,6,76,26,1064,NA,NA,4,16
"1414","Mississippi","Humphreys",8,94,3,60,NA,NA,NA,NA,NA,NA
"1415","Mississippi","Issaquena",2,NA,NA,NA,1,-47,NA,NA,NA,NA
"1416","Mississippi","Itawamba",147,5081,5,21,23,775,NA,NA,6,284
"1417","Mississippi","Jackson",190,7515,20,64,104,2925,11,1920,22,134
"1418","Mississippi","Jasper",213,11132,2,-47,21,100301,70,38152278,6,311
"1419","Mississippi","Jefferson",93,3922,17,158,10,208,8,5416000,1,-47
"1420","Mississippi","Jefferson Davis",167,7215,6,15,25,-47,27,13193036,4,128
"1421","Mississippi","Jones",429,21774,8,40,68,53550,92,51474709,13,498
