"State","County","dairyCount","hogCount","broilerCount","layerCount","beefCount","weighted_dairy","weighted_hog","weighted_broiler","weighted_layer","weighted_beef","totalCount","Area..mi.2.","Area_km2","density_per_km2"
"kentucky","todd",0,24200,325768,279594,0,0,2662,716.6896,1118.376,0,4497.0656,376,973.83624,4.61788688414389
"kentucky","trigg",0,0,0,0,821,0,0,0,0,722.48,722.48,443,1147.36557,0.629685968352702
"kentucky","trimble",0,0,0,0,0,0,0,0,0,0,0,149,385.90851,0
"kentucky","union",0,0,0,0,0,0,0,0,0,0,0,345,893.54655,0
"kentucky","warren",0,0,0,0,0,0,0,0,0,0,0,545,1411.54455,0
"kentucky","washington",1485,0,0,0,0,2004.75,0,0,0,0,2004.75,301,779.58699,2.57155394550645
"kentucky","wayne",0,0,325768,0,0,0,0,716.6896,0,0,716.6896,459,1188.80541,0.602865358763803
"kentucky","webster",0,0,2606146,0,0,0,0,5733.5212,0,0,5733.5212,335,867.64665,6.60812924247446
"kentucky","whitley",0,0,0,0,0,0,0,0,0,0,0,440,1139.5956,0
"kentucky","wolfe",0,0,0,0,0,0,0,0,0,0,0,223,577.56777,0
"kentucky","woodford",0,0,0,0,0,0,0,0,0,0,0,191,494.68809,0
"louisiana","acadia",0,0,0,0,0,0,0,0,0,0,0,658,1704.21342,0
"louisiana","allen",0,0,0,0,0,0,0,0,0,0,0,766,1983.93234,0
"louisiana","ascension",0,0,0,0,0,0,0,0,0,0,0,303,784.76697,0
"louisiana","assumption",0,0,0,0,0,0,0,0,0,0,0,364,942.75636,0
"louisiana","avoyelles",0,0,0,0,0,0,0,0,0,0,0,866,2242.93134,0
"louisiana","beauregard",0,0,0,0,0,0,0,0,0,0,0,1166,3019.92834,0
"louisiana","bienville",0,0,814512,0,0,0,0,1791.9264,0,0,1791.9264,822,2128.97178,0.841686309247368
"louisiana","bossier",0,0,0,0,0,0,0,0,0,0,0,867,2245.52133,0
"louisiana","caddo",0,0,0,0,0,0,0,0,0,0,0,937,2426.82063,0
"louisiana","calcasieu",0,0,0,0,0,0,0,0,0,0,0,1094,2833.44906,0
"louisiana","caldwell",0,0,0,0,0,0,0,0,0,0,0,541,1401.18459,0
"louisiana","cameron",0,0,0,0,0,0,0,0,0,0,0,1932,5003.86068,0
"louisiana","catahoula",0,0,0,0,0,0,0,0,0,0,0,739,1914.00261,0
"louisiana","claiborne",0,0,2606438,0,0,0,0,5734.1636,0,0,5734.1636,768,1989.11232,2.88277516676384
"louisiana","concordia",0,0,0,0,0,0,0,0,0,0,0,749,1939.90251,0
"louisiana","desoto",0,0,0,0,0,0,0,0,0,0,0,895,2318.04105,0
"louisiana","eastbatonrouge",0,0,162902,0,0,0,0,358.3844,0,0,358.3844,471,1219.88529,0.293785327963091
"louisiana","eastcarroll",0,0,0,0,0,0,0,0,0,0,0,442,1144.77558,0
"louisiana","eastfeliciana",0,0,0,0,0,0,0,0,0,0,0,456,1181.03544,0
"louisiana","evangeline",0,0,0,0,0,0,0,0,0,0,0,680,1761.1932,0
"louisiana","franklin",1027,0,0,0,0,1386.45,0,0,0,0,1386.45,636,1647.23364,0.841683879161186
"louisiana","grant",0,0,0,0,0,0,0,0,0,0,0,664,1719.75336,0
"louisiana","iberia",0,0,0,0,0,0,0,0,0,0,0,1031,2670.27969,0
"louisiana","iberville",0,0,0,0,0,0,0,0,0,0,0,653,1691.26347,0
"louisiana","jackson",0,0,977414,0,0,0,0,2150.3108,0,0,2150.3108,580,1502.1942,1.4314466132275
"louisiana","jefferson",0,0,0,0,0,0,0,0,0,0,0,642,1662.77358,0
"louisiana","jeffersondavis",0,0,0,0,0,0,0,0,0,0,0,659,1706.80341,0
"louisiana","lafayette",0,0,0,0,0,0,0,0,0,0,0,270,699.2973,0
"louisiana","lafourche",0,0,0,0,0,0,0,0,0,0,0,1472,3812.46528,0
"louisiana","lasalle",0,0,0,0,0,0,0,0,0,0,0,663,1717.16337,0
"louisiana","lincoln",0,0,3583852,0,0,0,0,7884.4744,0,0,7884.4744,472,1222.47528,6.44959822827665
"louisiana","livingston",0,0,0,0,0,0,0,0,0,0,0,703,1820.76297,0
"louisiana","madison",0,0,0,0,0,0,0,0,0,0,0,651,1686.08349,0
"louisiana","morehouse",0,0,0,0,0,0,0,0,0,0,0,805,2084.94195,0
"louisiana","natchitoches",0,0,488707,0,0,0,0,1075.1554,0,0,1075.1554,1299,3364.39701,0.319568527972268
"louisiana","orleans",0,0,0,0,0,0,0,0,0,0,0,350,906.4965,0
"louisiana","ouachita",0,0,162902,0,0,0,0,358.3844,0,0,358.3844,633,1639.46367,0.218598561564954
"louisiana","plaquemines",0,0,0,0,0,0,0,0,0,0,0,2429,6291.08571,0
"louisiana","pointecoupee",0,0,0,0,0,0,0,0,0,0,0,591,1530.68409,0
"louisiana","rapides",0,0,0,0,0,0,0,0,0,0,0,1362,3527.56638,0
"louisiana","redriver",0,0,0,0,0,0,0,0,0,0,0,402,1041.17598,0
"louisiana","richland",0,0,162902,0,0,0,0,358.3844,0,0,358.3844,564,1460.75436,0.245342002607475
"louisiana","sabine",0,0,3258047,0,0,0,0,7167.7034,0,0,7167.7034,1012,2621.06988,2.73464795986286
"louisiana","stbernard",0,0,0,0,0,0,0,0,0,0,0,1794,4646.44206,0
"louisiana","stcharles",0,0,0,0,0,0,0,0,0,0,0,410,1061.8959,0
"louisiana","sthelena",0,0,0,1038923,0,0,0,0,4155.692,0,4155.692,409,1059.30591,3.92303296032777
"louisiana","stjames",0,0,0,0,0,0,0,0,0,0,0,258,668.21742,0
"louisiana","stjohnthebaptist",0,0,0,0,0,0,0,0,0,0,0,348,901.31652,0
"louisiana","stlandry",0,0,0,0,0,0,0,0,0,0,0,939,2432.00061,0
"louisiana","stmartin",0,0,0,0,0,0,0,0,0,0,0,817,2116.02183,0
"louisiana","stmary",0,0,0,0,0,0,0,0,0,0,0,612,1585.07388,0
"louisiana","sttammany",0,0,0,0,0,0,0,0,0,0,0,1124,2911.14876,0
"louisiana","tangipahoa",0,0,0,0,0,0,0,0,0,0,0,823,2131.56177,0
"louisiana","tensas",0,0,0,0,0,0,0,0,0,0,0,641,1660.18359,0
"louisiana","terrebonne",0,0,0,0,0,0,0,0,0,0,0,2080,5387.1792,0
"louisiana","union",0,0,5375778,0,0,0,0,11826.7116,0,0,11826.7116,905,2343.94095,5.04565253659654
"louisiana","vermilion",0,0,0,0,0,0,0,0,0,0,0,1538,3983.40462,0
"louisiana","vernon",0,0,977414,0,0,0,0,2150.3108,0,0,2150.3108,1341,3473.17659,0.619119340545826
"louisiana","washington",906,0,0,0,0,1223.1,0,0,0,0,1223.1,676,1750.83324,0.698581665036243
"louisiana","webster",0,0,162902,0,0,0,0,358.3844,0,0,358.3844,615,1592.84385,0.224996568244904
"louisiana","westbatonrouge",0,0,0,0,0,0,0,0,0,0,0,203,525.76797,0
"louisiana","westcarroll",0,0,0,0,0,0,0,0,0,0,0,360,932.3964,0
"louisiana","westfeliciana",0,0,0,0,0,0,0,0,0,0,0,426,1103.33574,0
"louisiana","winn",0,0,325805,346308,0,0,0,716.771,1385.232,0,2102.003,957,2478.62043,0.848053608595488
"maine","androscoggin",0,0,0,371672,0,0,0,0,1486.688,0,1486.688,497,1287.22503,1.15495578888798
"maine","aroostook",0,0,0,0,8,0,0,0,0,7.04,7.04,6829,17687.04171,0.000398031514564682
"maine","cumberland",0,0,0,0,0,0,0,0,0,0,0,1217,3152.01783,0
"maine","franklin",0,0,0,0,0,0,0,0,0,0,0,1744,4516.94256,0
"maine","hancock",0,0,0,0,0,0,0,0,0,0,0,2351,6089.06649,0
"maine","kennebec",4590,0,0,0,0,6196.5,0,0,0,0,6196.5,951,2463.08049,2.5157521344339
"maine","knox",0,0,0,0,0,0,0,0,0,0,0,1142,2957.76858,0
"maine","lincoln",0,0,0,0,0,0,0,0,0,0,0,700,1812.993,0
"maine","oxford",0,0,0,0,0,0,0,0,0,0,0,2175,5633.22825,0
"maine","penobscot",3079,0,0,0,1670,4156.65,0,0,0,1469.6,5626.25,3556,9210.00444,0.610884613210892
"maine","piscataquis",1012,0,0,0,0,1366.2,0,0,0,0,1366.2,4377,11336.38623,0.120514595417062
"maine","sagadahoc",0,0,0,0,0,0,0,0,0,0,0,370,958.2963,0
"maine","somerset",970,0,0,0,1596,1309.5,0,0,0,1404.48,2713.98,4095,10606.00905,0.255890786742257
"maine","waldo",1047,0,0,0,0,1413.45,0,0,0,0,1413.45,853,2209.26147,0.63978393648444
"maine","washington",0,0,0,0,0,0,0,0,0,0,0,3255,8430.41745,0
"maine","york",0,0,0,0,0,0,0,0,0,0,0,1271,3291.87729,0
"maryland","allegany",0,0,0,0,0,0,0,0,0,0,0,430,1113.6957,0
"maryland","annearundel",0,0,0,0,0,0,0,0,0,0,0,588,1522.91412,0
"maryland","baltimore",0,0,0,0,0,0,0,0,0,0,0,682,1766.37318,0
"maryland","calvert",0,0,0,0,0,0,0,0,0,0,0,92,238.27908,0
"maryland","caroline",3726,0,5743358,0,0,5030.1,0,12635.3876,0,0,17665.4876,345,893.54655,19.7700809207981
"maryland","carroll",0,0,0,539344,0,0,0,0,2157.376,0,2157.376,326,844.33674,2.55511325966936
"maryland","cecil",0,2014,0,539344,0,0,221.54,0,2157.376,0,2378.916,452,1170.67548,2.03208834612304
"maryland","charles",0,0,0,0,0,0,0,0,0,0,0,418,1082.61582,0
"maryland","dorchester",0,0,4594687,0,0,0,0,10108.3114,0,0,10108.3114,643,1665.36357,6.06973250891996
"maryland","frederick",4310,2837,0,0,0,5818.5,312.07,0,0,0,6130.57,540,1398.5946,4.38337885760463
"maryland","garrett",0,0,0,0,0,0,0,0,0,0,0,667,1727.52333,0
"maryland","harford",0,0,0,0,0,0,0,0,0,0,0,656,1699.03344,0
"maryland","howard",0,0,0,0,0,0,0,0,0,0,0,527,1364.92473,0
"maryland","kent",2889,3889,492288,0,0,3900.15,427.79,1083.0336,0,0,5410.9736,254,657.85746,8.22514591534768
"maryland","montgomery",0,0,0,0,0,0,0,0,0,0,0,414,1072.25586,0
"maryland","princegeorges",0,0,0,0,0,0,0,0,0,0,0,507,1313.12493,0
"maryland","queenannes",0,0,3938303,0,0,0,0,8664.2666,0,0,8664.2666,498,1289.81502,6.71744898737495
"maryland","somerset",0,0,6727934,0,0,0,0,14801.4548,0,0,14801.4548,611,1582.48389,9.35330520173574
"maryland","stmarys",0,0,0,0,0,0,0,0,0,0,0,510,1320.8949,0
"maryland","talbot",0,0,656384,0,0,0,0,1444.0448,0,0,1444.0448,611,1582.48389,0.912517851919491
"maryland","washington",0,2360,0,539344,0,0,259.6,0,2157.376,0,2416.976,477,1235.42523,1.95639197039873
"maryland","wicomico",0,0,5579262,0,0,0,0,12274.3764,0,0,12274.3764,468,1212.11532,10.1264097544778
"maryland","worcester",0,0,6071550,0,0,0,0,13357.41,0,0,13357.41,400,1035.996,12.8933026768443
"massachusetts","barnstable",0,0,0,0,0,0,0,0,0,0,0,396,1025.63604,0
"massachusetts","berkshire",500,0,0,0,0,675,0,0,0,0,675,931,2411.28069,0.279934228644281
"massachusetts","bristol",0,0,0,0,0,0,0,0,0,0,0,556,1440.03444,0
"massachusetts","dukes",0,0,0,0,0,0,0,0,0,0,0,104,269.35896,0
"massachusetts","essex",0,0,0,0,0,0,0,0,0,0,0,498,1289.81502,0
"massachusetts","franklin",0,0,0,0,0,0,0,0,0,0,0,702,1818.17298,0
"massachusetts","hampden",0,0,0,0,0,0,0,0,0,0,0,618,1600.61382,0
"massachusetts","hampshire",0,1000,0,0,0,0,110,0,0,0,110,529,1370.10471,0.0802858345038461
"massachusetts","middlesex",0,0,0,0,0,0,0,0,0,0,0,824,2134.15176,0
"massachusetts","nantucket",0,0,0,0,0,0,0,0,0,0,0,48,124.31952,0
"massachusetts","norfolk",0,0,0,0,0,0,0,0,0,0,0,400,1035.996,0
"massachusetts","plymouth",0,0,0,0,0,0,0,0,0,0,0,661,1711.98339,0
"massachusetts","suffolk",0,0,0,0,0,0,0,0,0,0,0,58,150.21942,0
"massachusetts","worcester",0,0,0,136041,0,0,0,0,544.164,0,544.164,1513,3918.65487,0.138864997825134
"michigan","alcona",0,0,0,0,0,0,0,0,0,0,0,1791,4638.67209,0
"michigan","alger",0,0,0,0,0,0,0,0,0,0,0,5049,13076.85951,0
"michigan","allegan",19762,219540,0,7644775,1558,26678.7,24149.4,0,30579.1,1371.04,82778.24,1833,4747.45167,17.4363523325768
"michigan","alpena",0,0,0,0,0,0,0,0,0,0,0,1695,4390.03305,0
"michigan","antrim",0,0,0,0,0,0,0,0,0,0,0,602,1559.17398,0
"michigan","arenac",4474,0,0,0,0,6039.9,0,0,0,0,6039.9,681,1763.78319,3.42440047860985
"michigan","baraga",0,0,0,0,0,0,0,0,0,0,0,1069,2768.69931,0
"michigan","barry",13119,0,0,0,1347,17710.65,0,0,0,1185.36,18896.01,577,1494.42423,12.6443412925659
"michigan","bay",0,0,0,0,0,0,0,0,0,0,0,631,1634.28369,0
"michigan","benzie",0,0,0,0,0,0,0,0,0,0,0,860,2227.3914,0
"michigan","berrien",0,22702,0,0,0,0,2497.22,0,0,0,2497.22,1581,4094.77419,0.609855362988893
"michigan","branch",2947,74421,760252,0,2970,3978.45,8186.31,1672.5544,0,2613.6,16450.9144,519,1344.20481,12.2383987005671
"michigan","calhoun",2951,15523,0,0,839,3983.85,1707.53,0,0,738.32,6429.7,718,1859.61282,3.45754768457662
"michigan","cass",0,108778,0,0,0,0,11965.58,0,0,0,11965.58,508,1315.71492,9.09435609349174
"michigan","charlevoix",0,0,0,0,0,0,0,0,0,0,0,1391,3602.67609,0
"michigan","cheboygan",0,0,0,0,0,0,0,0,0,0,0,885,2292.14115,0
"michigan","chippewa",0,0,0,0,0,0,0,0,0,0,0,2698,6987.79302,0
"michigan","clare",3659,0,0,0,1989,4939.65,0,0,0,1750.32,6689.97,885,2292.14115,2.91865533673613
"michigan","clinton",28270,16400,0,0,1126,38164.5,1804,0,0,990.88,40959.38,575,1489.24425,27.5034669430485
"michigan","crawford",0,0,0,0,0,0,0,0,0,0,0,563,1458.16437,0
"michigan","delta",0,0,0,0,0,0,0,0,0,0,0,1992,5159.26008,0
"michigan","dickinson",0,0,0,0,0,0,0,0,0,0,0,777,2012.42223,0
"michigan","eaton",0,0,0,0,0,0,0,0,0,0,0,579,1499.60421,0
"michigan","emmet",0,0,0,0,0,0,0,0,0,0,0,882,2284.37118,0
"michigan","genesee",0,0,0,0,0,0,0,0,0,0,0,649,1680.90351,0
"michigan","gladwin",3654,0,0,0,0,4932.9,0,0,0,0,4932.9,516,1336.43484,3.69108904703502
"michigan","gogebic",0,0,0,0,0,0,0,0,0,0,0,1476,3822.82524,0
"michigan","grandtraverse",0,11000,0,0,0,0,1210,0,0,0,1210,601,1556.58399,0.777343212941564
"michigan","gratiot",26380,40900,0,0,4500,35613,4499,0,0,3960,44072,572,1481.47428,29.7487446086475
"michigan","hillsdale",6965,32500,0,0,1587,9402.75,3575,0,0,1396.56,14374.31,607,1572.12393,9.14324228879335
"michigan","houghton",0,0,0,0,0,0,0,0,0,0,0,1502,3890.16498,0
"michigan","huron",41515,46280,0,1911194,34109,56045.25,5090.8,0,7644.776,30015.92,98796.746,2136,5532.21864,17.8584312061824
"michigan","ingham",2439,0,0,0,146,3292.65,0,0,0,128.48,3421.13,561,1452.98439,2.35455385725101
"michigan","ionia",20328,47800,0,1911194,1283,27442.8,5258,0,7644.776,1129.04,41474.616,580,1502.1942,27.6093570325328
"michigan","iosco",4359,0,0,0,0,5884.65,0,0,0,0,5884.65,1891,4897.67109,1.20152004735786
"michigan","iron",0,0,0,0,0,0,0,0,0,0,0,1211,3136.47789,0
"michigan","isabella",3838,0,0,0,3340,5181.3,0,0,0,2939.2,8120.5,578,1497.01422,5.4244641710885
"michigan","jackson",0,0,0,0,0,0,0,0,0,0,0,724,1875.15276,0
"michigan","kalamazoo",7635,108157,0,0,0,10307.25,11897.27,0,0,0,22204.52,580,1502.1942,14.7813911144112
"michigan","kalkaska",0,0,0,0,0,0,0,0,0,0,0,571,1478.88429,0
"michigan","kent",5099,20600,0,0,37,6883.65,2266,0,0,32.56,9182.21,872,2258.47128,4.06567490200717
"michigan","keweenaw",0,0,0,0,0,0,0,0,0,0,0,5966,15451.88034,0
"michigan","lake",0,0,0,0,0,0,0,0,0,0,0,575,1489.24425,0
"michigan","lapeer",0,0,0,0,1099,0,0,0,0,967.12,967.12,663,1717.16337,0.563207914224259
"michigan","leelanau",0,0,0,0,0,0,0,0,0,0,0,2532,6557.85468,0
"michigan","lenawee",13740,15133,0,0,0,18549,1664.63,0,0,0,20213.63,761,1970.98239,10.2556116698739
"michigan","livingston",0,0,0,0,363,0,0,0,0,319.44,319.44,585,1515.14415,0.210831424851556
"michigan","luce",0,0,0,0,0,0,0,0,0,0,0,1912,4952.06088,0
"michigan","mackinac",0,0,0,0,0,0,0,0,0,0,0,2101,5441.56899,0
"michigan","macomb",0,0,0,0,0,0,0,0,0,0,0,570,1476.2943,0
"michigan","manistee",0,0,0,0,0,0,0,0,0,0,0,1281,3317.77719,0
"michigan","marquette",0,0,0,0,0,0,0,0,0,0,0,3425,8870.71575,0
"michigan","mason",4389,15000,0,0,2121,5925.15,1650,0,0,1866.48,9441.63,1242,3216.76758,2.93512968070886
"michigan","mecosta",1875,130800,0,0,0,2531.25,14388,0,0,0,16919.25,571,1478.88429,11.4405502272257
"michigan","menominee",3816,0,0,0,0,5151.6,0,0,0,0,5151.6,1338,3465.40662,1.48657879576625
"michigan","midland",4390,19197,0,0,0,5926.5,2111.67,0,0,0,8038.17,528,1367.51472,5.87794038516821
"michigan","missaukee",23414,0,0,0,0,31608.9,0,0,0,0,31608.9,574,1486.65426,21.2617693639138
"michigan","monroe",0,0,0,0,0,0,0,0,0,0,0,680,1761.1932,0
"michigan","montcalm",3185,30120,0,0,0,4299.75,3313.2,0,0,0,7612.95,721,1867.38279,4.07680205727932
"michigan","montmorency",0,0,0,0,0,0,0,0,0,0,0,562,1455.57438,0
"michigan","muskegon",0,4180,0,0,0,0,459.8,0,0,0,459.8,1459,3778.79541,0.121678987643314
"michigan","newaygo",10825,0,0,0,2100,14613.75,0,0,0,1848,16461.75,861,2229.98139,7.38201227768991
"michigan","oakland",0,0,0,0,0,0,0,0,0,0,0,908,2351.71092,0
"michigan","oceana",0,49597,0,0,0,0,5455.67,0,0,0,5455.67,1307,3385.11693,1.61166367744939
"michigan","ogemaw",4065,0,0,0,0,5487.75,0,0,0,0,5487.75,575,1489.24425,3.68492273849639
"michigan","ontonagon",0,0,0,0,0,0,0,0,0,0,0,3741,9689.15259,0
"michigan","osceola",5350,14400,0,0,1973,7222.5,1584,0,0,1736.24,10542.74,573,1484.06427,7.10396457425661
"michigan","oscoda",0,0,0,0,0,0,0,0,0,0,0,572,1481.47428,0
"michigan","otsego",0,0,0,0,0,0,0,0,0,0,0,526,1362.33474,0
"michigan","ottawa",10694,67565,152050,1911194,3450,14436.9,7432.15,334.51,7644.776,3036,32884.336,1632,4226.86368,7.77984304428763
"michigan","presqueisle",0,0,0,0,0,0,0,0,0,0,0,2573,6664.04427,0
"michigan","roscommon",0,0,0,0,0,0,0,0,0,0,0,580,1502.1942,0
"michigan","saginaw",0,14629,0,0,0,0,1609.19,0,0,0,1609.19,816,2113.43184,0.761410881365353
"michigan","sanilac",18836,15703,0,0,6060,25428.6,1727.33,0,0,5332.8,32488.73,1590,4118.0841,7.88928278565268
"michigan","schoolcraft",0,0,0,0,0,0,0,0,0,0,0,1884,4879.54116,0
"michigan","shiawassee",0,0,0,0,1162,0,0,0,0,1022.56,1022.56,541,1401.18459,0.729782504958894
"michigan","stclair",0,0,0,0,3000,0,0,0,0,2640,2640,837,2167.82163,1.21781237139884
"michigan","stjoseph",3087,22304,456151,0,1964,4167.45,2453.44,1003.5322,0,1728.32,9352.7422,521,1349.38479,6.93111577165473
"michigan","tuscola",4507,15000,0,0,1744,6084.45,1650,0,0,1534.72,9269.17,914,2367.25086,3.91558417260434
"michigan","vanburen",7740,18365,0,0,0,10449,2020.15,0,0,0,12469.15,1090,2823.0891,4.41684607120618
"michigan","washtenaw",0,0,0,0,0,0,0,0,0,0,0,723,1872.56277,0
"michigan","wayne",0,0,0,0,0,0,0,0,0,0,0,672,1740.47328,0
"michigan","wexford",0,0,0,0,1778,0,0,0,0,1564.64,1564.64,576,1491.83424,1.04880284823065
"minnesota","aitkin",0,0,0,0,0,0,0,0,0,0,0,1819.3,4711.968807,0
"minnesota","anoka",0,0,0,0,0,0,0,0,0,0,0,423.61,1097.1456639,0
"minnesota","becker",6159,9482,0,0,2400,8314.65,1043.02,0,0,2112,11469.67,1310.42,3393.9746958,3.37942118843537
"minnesota","beltrami",0,0,0,0,0,0,0,0,0,0,0,2505.27,6488.6242473,0
"minnesota","benton",12887,33872,137050,0,0,17397.45,3725.92,301.51,0,0,21424.88,408.28,1057.4411172,20.2610619650681
"minnesota","bigstone",0,11277,0,0,0,0,1240.47,0,0,0,1240.47,496.95,1287.0955305,0.963774615484923
"minnesota","blueearth",0,664638,0,476365,0,0,73110.18,0,1905.46,0,75015.64,752.36,1948.6048764,38.4971016487394
"minnesota","brown",0,238967,0,0,5136,0,26286.37,0,0,4519.68,30806.05,610.86,1582.1212914,19.4713579593762
"minnesota","carlton",0,0,0,0,0,0,0,0,0,0,0,860.33,2228.2460967,0
"minnesota","carver",0,25500,0,0,409,0,2805,0,0,359.92,3164.92,357.04,924.7300296,3.42253403554875
"minnesota","cass",0,0,0,0,0,0,0,0,0,0,0,2017.6,5225.563824,0
"minnesota","chippewa",0,59653,0,0,0,0,6561.83,0,0,0,6561.83,582.8,1509.446172,4.3471772109009
"minnesota","chisago",0,0,0,0,0,0,0,0,0,0,0,417.63,1081.6575237,0
"minnesota","clay",0,13500,0,1905462,0,0,1485,0,7621.848,0,9106.848,1045.24,2707.1611476,3.36398444845944
"minnesota","clearwater",0,0,0,0,0,0,0,0,0,0,0,994.71,2576.2889529,0
"minnesota","cook",0,0,0,0,0,0,0,0,0,0,0,1450.6,3757.039494,0
"minnesota","cottonwood",0,339847,0,0,7748,0,37383.17,0,0,6818.24,44201.41,639.99,1657.5677001,26.6664281629844
"minnesota","crowwing",0,0,0,0,0,0,0,0,0,0,0,996.57,2581.1063343,0
"minnesota","dakota",0,6258,0,0,6383,0,688.38,0,0,5617.04,6305.42,569.58,1475.2065042,4.27426260801325
"minnesota","dodge",8357,241533,0,0,3300,11281.95,26568.63,0,0,2904,40754.58,439.5,1138.300605,35.8030030213328
"minnesota","douglas",1725,0,0,0,1665,2328.75,0,0,0,1465.2,3793.95,634.32,1642.8824568,2.30932528635666
"minnesota","faribault",0,274674,0,0,0,0,30214.14,0,0,0,30214.14,713.63,1848.2945637,16.3470372057558
"minnesota","fillmore",4258,128656,0,0,2060,5748.3,14152.16,0,0,1812.8,21713.26,861.25,2230.6288875,9.73414274408297
"minnesota","freeborn",0,217185,0,0,0,0,23890.35,0,0,0,23890.35,707.64,1832.7805236,13.0350304863966
"minnesota","goodhue",6576,96419,0,0,5445,8877.6,10606.09,0,0,4791.6,24275.29,758.27,1963.9117173,12.3606829096034
"minnesota","grant",11159,10371,0,0,0,15064.65,1140.81,0,0,0,16205.46,546.41,1415.1964359,11.4510322305144
"minnesota","hennepin",0,0,0,0,0,0,0,0,0,0,0,556.62,1441.6402338,0
"minnesota","houston",4910,18400,0,0,3930,6628.5,2024,0,0,3458.4,12110.9,558.41,1446.2763159,8.3738493584219
"minnesota","hubbard",0,0,0,0,0,0,0,0,0,0,0,922.46,2389.1621754,0
"minnesota","isanti",7285,19000,0,0,0,9834.75,2090,0,0,0,11924.75,439.07,1137.1869093,10.4861829682337
"minnesota","itasca",0,0,0,0,0,0,0,0,0,0,0,2665.06,6902.4787494,0
"minnesota","jackson",0,224313,0,0,2670,0,24674.43,0,0,2349.6,27024.03,701.69,1817.3700831,14.8698552107249
"minnesota","kanabec",0,8367,0,0,0,0,920.37,0,0,0,920.37,524.93,1359.5634507,0.676959945875368
"minnesota","kandiyohi",12658,136744,0,0,1727,17088.3,15041.84,0,0,1519.76,33649.9,796.06,2061.7874394,16.3207415842015
"minnesota","kittson",0,0,0,0,0,0,0,0,0,0,0,1097.08,2841.4262292,0
"minnesota","koochiching",0,0,0,0,0,0,0,0,0,0,0,3102.36,8035.0813764,0
"minnesota","lacquiparle",0,158662,0,0,2267,0,17452.82,0,0,1994.96,19447.78,764.87,1981.0056513,9.81712494723967
"minnesota","lake",0,0,0,0,0,0,0,0,0,0,0,2099.16,5436.8034084,0
"minnesota","lakeofthewoods",0,0,0,0,0,0,0,0,0,0,0,1296.7,3358.440033,0
"minnesota","lesueur",0,98959,0,0,1,0,10885.49,0,0,0.88,10886.37,448.5,1161.610515,9.37179016496764
"minnesota","lincoln",10326,129327,0,0,4200,13940.1,14225.97,0,0,3696,31862.07,537.03,1390.9023297,22.907481941505
"minnesota","lyon",0,437573,0,0,32177,0,48133.03,0,0,28315.76,76448.79,714.17,1849.6931583,41.3305253668462
"minnesota","mahnomen",0,0,0,0,0,0,0,0,0,0,0,556.14,1440.3970386,0
"minnesota","marshall",0,0,0,0,0,0,0,0,0,0,0,1772.24,4590.0838776,0
"minnesota","martin",0,842013,0,0,3430,0,92621.43,0,0,3018.4,95639.83,709.34,1837.1835066,52.0578535875258
"minnesota","mcleod",8806,8519,0,0,1617,11888.1,937.09,0,0,1422.96,14248.15,491.91,1274.0419809,11.1834226921902
"minnesota","meeker",6481,8591,0,1905462,6050,8749.35,945.01,0,7621.848,5324,22640.208,608.54,1576.1125146,14.3645886891177
"minnesota","millelacs",0,0,137050,1429096,0,0,0,301.51,5716.384,0,6017.894,574.47,1487.8715553,4.04463273631615
"minnesota","morrison",7313,56536,1233448,476365,5880,9872.55,6218.96,2713.5856,1905.46,5174.4,25884.9556,1124.5,2912.443755,8.88771003922787
"minnesota","mower",7828,229466,0,0,0,10567.8,25241.26,0,0,0,35809.06,711.5,1842.777885,19.4321086070555
"minnesota","murray",0,194506,0,0,15267,0,21395.66,0,0,13434.96,34830.62,704.43,1824.4666557,19.0908504089029
"minnesota","nicollet",0,400615,0,1429096,0,0,44067.65,0,5716.384,0,49784.034,452.29,1171.4265771,42.4986379626507
"minnesota","nobles",5350,499370,0,0,40250,7222.5,54930.7,0,0,35420,97573.2,715.39,1852.8529461,52.661059910544
"minnesota","norman",0,9890,0,0,0,0,1087.9,0,0,0,1087.9,876.27,2269.5305373,0.479350236588685
"minnesota","olmsted",4360,36518,0,0,601,5886,4016.98,0,0,528.88,10431.86,653.01,1691.2893699,6.16799241197667
"minnesota","ottertail",3369,0,0,0,1750,4548.15,0,0,0,1540,6088.15,1979.71,5127.4291029,1.18736892852534
"minnesota","pennington",0,0,0,0,0,0,0,0,0,0,0,616.54,1596.8324346,0
"minnesota","pine",0,0,0,0,2042,0,0,0,0,1796.96,1796.96,1411.04,3654.5794896,0.491700893389702
"minnesota","pipestone",8480,300258,0,0,20086,11448,33028.38,0,0,17675.68,62152.06,465.89,1206.6504411,51.5079246507723
"minnesota","polk",0,9529,0,0,0,0,1048.19,0,0,0,1048.19,1970.37,5103.2385963,0.205397019994317
"minnesota","pope",0,68327,0,0,2138,0,7515.97,0,0,1881.44,9397.41,670.14,1735.6558986,5.41432780978076
"minnesota","ramsey",0,0,0,0,0,0,0,0,0,0,0,155.78,403.4686422,0
"minnesota","redlake",0,0,0,0,2505,0,0,0,0,2204.4,2204.4,432.43,1119.9893757,1.96823295633696
"minnesota","redwood",0,347554,0,0,29656,0,38230.94,0,0,26097.28,64328.22,879.73,2278.4919027,28.2328060607858
