StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_088,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_228,Category_229,Category_230,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IN,18143,387534,0,0,2,839775,50,0,136,491,239,0,11,0,0,277,0,4039,235,1092,61,251,0,0,0,0,0,1218,1069,0,0,0,0,8,86,0,0,13,45,0,0,0,0,0,0,0,0,1,0,1100,0,34303,0,0,0,1,0,0,0,0,0,0,0,0,0,68522,0,292507,81977,36954,14351,5834,2248932,12485,59637,14,866279,29736,2224,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,55,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,387589,0,2,843814,11,0,4371,1092,7,0
IN,18145,3868337,0,0,697,3927444,518,0,85,780,143,0,68,0,0,16659,0,155839,509,655,0,2,0,0,0,0,0,6457,164,0,0,0,27,0,282,0,0,25,136,0,0,0,0,0,161,0,0,0,7,393,0,17740,0,3,4,40,742,0,0,0,0,5,0,0,0,54190,0,356165,245894,122059,44109,40852,994542,364,5544,2,828173,127,768,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1549,0,0,6,417,0,0,0,0,816,0,0,0,111,0,0,0,0,0,0,0,0,0,0,3305,3869886,0,1513,4086699,3373,0,174863,766,0,0
IN,18147,1926643,0,0,80,2992812,163,0,693,423,14,0,629,0,0,3425,0,70500,761,16,83,697,0,0,0,135,0,2245,6365,0,0,0,141,41,693,0,0,2,66,0,0,0,0,0,0,0,0,5,403,615,0,38846,168,922,0,0,2,0,0,15,0,0,0,0,0,146100,0,469351,111384,68918,21102,7974,2843785,24018,32208,1705,1416057,187630,4957,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2396,0,0,4626,0,0,0,679,0,0,0,0,0,545,0,0,191,0,0,0,0,0,0,0,0,84,0,68,1931814,0,80,3063571,1242,0,78551,207,85,0
IN,18149,2201738,0,0,2399,1556662,9,0,0,2771,13539,51241,345,0,0,32321,0,1701,7269,947,68,0,0,0,0,0,0,27945,58,0,0,0,3232,47271,2819,0,0,22,0,41,82,0,0,10,1396,0,128,0,549,97,1998,13333,0,0,3,26,48657,0,0,0,0,0,0,0,0,94452,0,282380,273860,52616,18879,17185,1825117,40750,1258,143,1207473,186729,52202,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,306,0,0,0,7445,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,231,0,4405,2202044,0,2399,1562768,4750,0,34328,947,0,0
IN,18151,1700539,0,0,623,1649847,130,0,0,224,24,0,330,0,0,85174,0,1771,799,948,1481,88,297,0,0,0,0,101817,392,0,171,0,139,862,398,0,0,506,71,0,33,0,0,0,0,0,37,0,198,18,0,2102,125,0,0,162,0,1,0,0,0,0,0,0,0,365564,0,350951,315243,155478,55604,17635,408053,22528,2933,3,1193030,1897456,17044,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,428,0,0,0,0,0,0,0,0,0,0,15,635,0,0,0,0,0,0,0,0,1700542,0,623,1651618,330,0,86948,948,0,0
IN,18153,2486828,0,0,4080,3087660,0,0,0,11322,2337,0,0,0,0,16319,0,73576,2271,29385,2141,0,0,0,0,0,0,2746,3435,0,0,0,126,7821,0,0,0,70,21530,0,0,0,0,0,1366,0,0,0,14,0,7,16449,0,8,71,0,1508,1652,0,0,0,0,1,0,0,373527,0,399157,155259,75035,41394,111659,3106930,48966,55058,8491,1364904,191787,33177,0,112,0,9859,0,2604,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6237,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486837,0,4089,3161236,0,0,89913,29385,2604,0
IN,18155,203782,0,0,23,328968,13,0,1863,375,142,0,10,0,0,2387,0,13716,742,684,30,0,0,0,0,0,0,1298,149,0,0,0,5,0,514,0,0,502,15,0,0,0,0,0,0,0,0,0,79,458,0,7802,0,1,23,2,1,0,0,0,0,0,0,0,0,92666,0,279489,49954,14173,5229,10547,3239733,94507,176570,34,1259739,124,1231,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,219,0,0,0,563,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,87,204001,0,23,342845,97,0,16322,758,0,0
IN,18157,3833191,0,0,420,3770823,1485,0,0,6354,44533,0,761,0,0,76703,0,24004,2083,1730,2197,644,0,0,0,0,0,39001,10709,0,64,0,0,0,128,0,0,465,0,0,0,0,0,0,8141,0,0,0,4043,222,0,10759,50,300,648,7,3286,0,0,0,0,0,0,0,0,120527,0,727351,653211,496138,182070,23128,1790204,8292,4872,50,1085644,67935,20404,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2141,0,0,0,0,0,0,0,0,0,21,141,0,0,0,0,0,0,44,0,12,3833261,0,420,3794860,773,0,100756,1730,0,0
IN,18159,2815486,0,0,33,3002998,8,0,0,3121,1336,0,48,0,0,45237,0,13839,9,131,0,0,0,0,0,0,0,7008,975,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,25226,0,0,0,6,0,0,519,0,7,44,0,2709,0,0,0,0,0,0,0,0,3047,0,185385,123168,55592,16976,4177,233022,923,97,0,201371,2174,1209,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1278,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,116,0,11,2815499,0,33,3016859,59,0,59078,131,0,0
IN,18161,1229914,0,0,253,1372305,0,0,31,241,6,0,8,0,0,24169,0,29485,539,617,16,0,4,0,0,0,0,11187,157,0,0,0,4,0,19,0,0,4,54,0,2,0,0,0,60,0,0,0,1,51,0,168,0,0,16,203,8,0,0,0,0,0,0,0,0,98906,0,146192,49250,14226,3673,2642,965078,2312,10245,5,313824,11,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,35,0,0,36,30,0,0,0,0,1,0,0,0,1828,0,1,0,0,0,0,0,0,0,0,30,1229949,0,254,1403648,38,0,53690,2445,0,0
IN,18163,907176,0,0,3,1231479,300,0,110,408,7,0,0,0,0,1059,0,215817,147,10,15,0,0,0,0,43,0,996,158,0,0,0,276,6,112,0,0,0,728,0,0,0,0,0,0,0,0,0,76,546,0,4471,8,102,3,0,55,0,0,99,0,0,0,0,0,110452,0,623252,599948,392956,169703,7185,1183206,11005,30459,949,494198,108661,2740,0,0,0,0,0,93,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,594,0,0,0,508,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,13,907770,0,3,1447897,13,0,217470,598,93,0
IN,18165,1775409,0,0,10167,1749971,1319,0,0,1660,104,0,0,0,0,7628,0,25773,9602,1143,761,185,0,0,0,0,0,8813,4172,0,556,0,0,2,3,0,0,2202,22,0,0,0,0,0,310,0,0,0,2943,0,73,837,0,7,720,1493,453,20,0,0,0,0,2,0,0,120673,0,235044,182353,58433,22662,23450,1745755,11911,6268,656,611928,92898,12635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,215,0,0,231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775733,0,10168,1775744,0,0,33511,1358,0,0
IN,18167,1886459,0,0,15343,2293295,0,0,0,32,9177,0,0,0,0,14881,0,37110,358,877,3597,0,0,0,0,0,0,1798,274,0,0,0,7,184,0,0,0,103,993,0,0,0,0,0,342,0,0,0,166,0,0,24108,0,51,16,0,553,374,0,0,0,0,4,0,0,264969,0,645252,491580,210198,116026,34694,2977242,23476,61317,2516,1192053,274565,41981,0,8,0,141,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,588,0,0,0,1126,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1887047,0,15369,2330406,1,0,52605,877,2016,0
IN,18169,3160165,0,0,440,3811268,199,0,0,663,6403,47,399,0,0,130833,0,16678,1242,582,62,0,25,0,0,0,0,98342,1356,0,0,0,4,849,59,0,0,0,0,0,4004,0,0,0,6348,0,0,0,93,7689,306,8186,0,0,26,950,349,0,0,0,0,0,0,0,0,223963,0,334632,242940,88866,38835,23373,1740756,23399,695,766,841446,57598,28946,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,12,0,0,0,122,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,480,0,184,3160177,0,440,3828130,583,0,147523,582,0,0
IN,18171,3358851,0,0,143,3086099,6306,0,0,4309,15128,0,0,0,0,18874,0,17406,7277,1005,1034,882,0,0,0,0,0,124725,3899,0,8862,0,0,0,8,0,0,1928,0,0,0,0,0,0,1345,0,0,0,1787,0,0,381,0,0,496,24,0,0,0,0,0,0,0,0,0,58037,0,193820,160960,37818,9644,13696,1542653,1429,1752,16,749337,56730,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,338,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3358853,0,143,3103505,0,0,36282,1005,0,0
IN,18173,1209164,0,0,362,1780535,330,0,149,281,0,0,0,0,0,4187,0,195671,267,21,0,0,0,0,0,31,0,9770,2154,0,0,0,521,34,206,0,0,0,113,0,0,0,0,0,0,0,0,0,462,795,0,5897,2,232,0,0,1,0,0,16,0,0,0,0,0,390189,0,517426,342761,142864,46420,31256,3483925,131433,112995,66172,1377229,246377,21131,0,0,0,0,0,248,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,279,0,0,0,469,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,6,0,2752,1209443,0,362,1979261,2752,0,200137,324,248,0
IN,18175,1559861,0,0,10048,2312799,0,0,13182,6560,180555,0,2293,0,0,12464,0,64255,8119,4779,4664,1738,0,0,0,0,0,47757,34578,0,0,0,0,974,912,0,0,980,4222,0,0,0,0,0,2,0,0,1,3555,828,0,24491,0,55,0,2,0,0,0,0,0,0,0,0,0,58330,0,523328,92414,51901,18591,29101,5638754,24812,194567,2243,2265385,84682,23954,0,2891,0,0,0,7587,0,0,0,0,0,0,2104,0,0,0,0,0,6041,0,0,6449,0,0,2792,38224,0,0,0,0,0,0,0,0,649,0,0,1434,0,0,0,0,0,0,0,2097,1566310,0,10048,2379800,4390,0,83168,5428,7587,0
IN,18177,2556767,0,0,43,2956401,0,0,8,7456,1,0,162,0,0,85764,0,41395,1295,6959,0,0,196,0,0,0,0,146087,735,0,0,0,184,0,385,0,0,0,208,0,2064,0,0,0,815,0,0,0,147,49,0,824,0,0,871,325,123,0,0,0,0,0,0,0,0,40915,0,542856,399222,157349,54875,18952,1976620,16657,315,11,1428480,3265,12014,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,246,2947,0,0,615,0,0,0,6227,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,2557382,0,178,2999189,1555,0,127909,6959,0,0
IN,18179,3117859,0,0,128,4312341,105,0,0,454,1197,0,1993,0,0,72790,0,43121,7866,2490,0,0,8727,0,0,0,0,60864,7051,0,0,0,4,0,9,0,0,0,1,0,481,0,0,0,812,0,0,0,502,2068,22,6078,0,0,1,552,3,0,0,0,0,0,0,0,0,39213,0,235707,216953,80875,33151,15144,702410,9617,44,19,511426,65828,11664,0,16989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,3120471,0,128,4356670,3201,0,118523,2490,0,0
IN,18181,5381895,0,0,3862,4723904,11886,0,0,2674,481299,1116,5709,0,60,121021,2967,17003,2462,17909,896,3064,0,0,0,0,0,56186,2616,0,0,0,66,1960,1568,0,0,17,0,300,1198,0,0,433,1125,0,295,0,214,571,166,1164,0,2,5,40,8551,0,0,0,0,0,0,0,0,100586,0,251911,343319,82311,45697,42783,718025,2026,810,21,696477,19355,11017,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,0,0,17,0,0,0,2908,0,0,0,0,115,0,0,0,0,0,385,0,0,0,0,0,0,1580,0,4897,5381912,0,3977,4745804,10606,0,138156,17909,0,0
IN,18183,2246091,0,0,687,2976323,68,0,0,210,23,0,316,0,0,203302,0,13456,1697,4617,0,0,111,0,0,0,0,69752,425,0,0,0,0,0,202,0,0,0,0,0,321,0,0,0,204,0,0,0,42,4841,45,8476,0,0,54,1827,7,0,0,0,0,0,0,0,0,108244,0,286837,235204,118439,38748,10501,1223980,15749,493,10,1003399,143185,30168,0,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,28,2246367,0,687,2989807,344,0,217034,4617,0,0
IA,19001,4360962,0,0,2853,4490120,389,0,17,87,6,0,12,0,29,18105,0,954,5104,63207,1435,0,0,0,0,0,0,401538,5799,0,0,0,0,0,350,0,0,45,0,0,0,0,0,0,6,0,0,0,639,3,4,3605,0,0,110,212,44,0,0,0,0,2,0,0,0,70235,0,325060,282948,46358,11106,16088,468109,8292,15926,6,4151428,18625,106,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360962,0,2853,4491074,12,0,19059,63207,0,0
IA,19003,2872185,0,0,3136,2967292,17,0,62,53,21,0,0,0,5,2749,0,481,5909,14355,461,0,0,0,0,0,0,139040,4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2227,0,0,3,11,0,0,0,0,0,0,0,0,0,81684,0,176716,245746,15689,4706,4945,529645,33828,38929,177,3845564,25459,434,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872185,0,3136,2967773,0,0,3230,14355,0,0
IA,19005,3685463,0,0,2224,1399847,206,0,0,1389,0,0,22125,0,305,12934,0,865,10104,98319,449,0,0,0,0,0,0,605548,349,0,41,0,370,0,133,0,0,1077,1,0,0,0,0,679,0,0,0,0,92,2352,0,5830,0,0,47,0,7,0,0,0,0,0,26,0,0,673704,0,268860,369326,55364,13342,26097,5367413,43616,69212,8,3747198,390592,182912,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,174,0,0,6,92,0,11,1355,0,0,0,0,2,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,3685561,0,2226,1401204,22125,0,13807,98903,0,0
IA,19007,1292239,0,0,11744,1751655,193,0,0,245,0,0,48,0,274,42887,0,2551,768,17723,35,0,0,0,0,0,0,94945,19926,0,348,0,0,18,823,0,0,0,0,0,0,0,0,0,0,0,0,0,309,49,32,188,0,0,0,1,0,249,0,0,0,0,0,0,0,534173,0,247562,307682,30225,11370,14843,3081503,27381,38338,30,5806430,19639,17032,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1293728,0,11744,1754228,48,0,46927,17745,0,0
IA,19009,4780636,0,0,10530,3960964,51,0,0,2533,832,0,981,0,285,5272,0,426,6214,31780,13,0,0,0,0,0,0,91565,2099,0,0,0,0,0,1829,0,0,102,0,0,0,0,0,0,2,0,0,0,601,3076,252,115,0,0,48,1717,4,0,0,0,0,34,0,0,0,30226,0,268420,193709,23525,5557,10900,147338,8004,4120,23,1865397,11675,15376,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780636,0,10530,3961390,981,0,5698,31780,0,0
IA,19011,7590682,0,0,56,6486449,66,0,0,17,0,0,44,0,49,2226,0,131,8591,40395,1067,0,0,0,0,0,0,155680,2154,0,0,0,0,0,789,0,0,0,0,0,0,0,0,463,0,0,0,0,76,0,2703,1840,0,0,0,2,0,106,0,0,0,0,0,0,0,113471,0,311964,482875,126588,20231,18370,613137,6002,8537,88,2258882,276149,76505,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,7591641,0,56,6487539,44,0,2357,40395,0,0
IA,19013,5662693,0,0,3212,3963692,50,0,0,1286,0,0,1522,0,603,8551,0,3,8346,20602,247,0,0,0,0,0,0,61884,518,0,0,0,232,0,75,0,0,43,0,0,0,0,0,185,0,0,0,0,230,0,2444,14682,0,0,562,605,0,615,0,0,0,0,0,0,0,197855,0,447982,923318,322316,190198,32248,316312,32419,3961,38,1846075,690847,54659,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,66,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5662693,0,3212,3963695,1522,0,8554,20602,0,0
IA,19015,6180358,0,0,2937,4511820,236,0,0,8061,0,0,31,0,1,379,0,2,2544,12877,0,0,0,0,0,0,0,62648,640,0,0,0,0,0,55,0,0,61,0,0,0,0,0,112,0,0,0,0,208,971,5,5966,0,0,320,169,243,68,0,0,0,7,0,0,0,96558,0,480318,312494,92764,23713,9764,1323298,7443,49741,219,1528043,55537,84905,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180358,0,2937,4511822,31,0,381,12877,0,0
IA,19017,4707122,0,0,1113,3056897,258,0,0,1084,0,0,409,0,112,548,0,0,4575,23685,670,0,0,0,0,0,0,115604,238,0,0,0,6,0,53,0,0,379,0,0,0,0,0,0,0,0,0,0,145,0,497,9383,0,0,27,958,0,156,0,0,0,0,0,0,0,78499,0,248210,362831,90501,30137,18334,462133,14956,342,3,1604251,487045,63232,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4707122,0,1113,3056897,409,0,548,23685,0,0
IA,19019,7716988,0,0,978,3597003,89,0,0,2695,0,0,332,0,1531,883,0,0,7922,48410,1571,0,0,0,0,0,0,148455,511,0,0,0,28,0,80,0,0,71,0,0,0,0,0,10,0,0,0,0,50,1,1505,5440,0,0,32,211,32,498,0,0,0,0,0,0,0,62296,0,241322,467763,94599,26855,23397,494259,10465,2501,8,1602133,271218,13901,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,1726,0,0,0,0,0,18,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7716988,0,978,3597003,332,0,883,48410,0,0
IA,19021,6441790,0,0,219,5962550,501,0,0,29,2,0,866,0,11,32,0,0,1039,17624,503,0,0,0,0,0,0,66995,3272,2277,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,151,181,5657,0,0,417,0,0,36,0,0,0,0,0,0,0,162356,0,432888,271891,98688,17666,15915,153404,9434,46750,3867,1162680,38955,102746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6441790,0,219,5962550,866,0,32,17624,0,0
IA,19023,6330754,0,0,489,4559613,456,0,0,2112,0,0,3954,0,73,3815,0,0,4275,27554,783,0,0,0,0,0,0,98001,2123,0,0,0,33,0,835,0,0,343,0,0,0,0,0,0,0,0,0,0,459,49,52,9229,0,0,8,150,3336,630,0,0,0,0,0,0,0,78553,0,341308,316894,53715,19865,23089,391588,12883,3071,27,2301893,396930,71563,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6330754,0,489,4559616,3954,0,3815,27557,0,0
IA,19025,7109210,0,0,169,5606274,1,0,0,81,34347,0,678,0,3,1702,0,301,5287,11038,34,0,0,0,0,0,0,37703,610,15,0,0,7,0,733,0,0,1007,0,0,0,0,0,0,3,0,0,0,23,2693,180,836,0,0,68,137,62,206,0,0,0,3,0,0,0,53692,0,385277,227001,68926,6968,14060,55853,838,2866,136,1109162,28339,55182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109210,0,169,5606575,678,0,2003,11038,0,0
IA,19027,7154413,0,0,8600,5048083,13,0,0,1308,30424,0,593,0,52,1057,0,951,3084,15037,0,0,0,0,0,0,0,107597,3222,0,0,0,0,0,2596,0,0,362,0,0,0,0,0,0,0,0,0,0,166,7912,625,140,0,0,164,2648,50,0,0,0,0,20,0,0,0,36596,0,436899,292274,76027,23987,23620,142690,6230,3203,11,1266620,39497,32252,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154413,0,8600,5049034,593,0,2008,15037,0,0
IA,19029,5374948,0,0,3514,5025011,32,0,6,183,4,0,46,0,53,1835,0,973,5579,22585,244,0,0,0,0,0,0,165546,1631,0,0,0,0,0,240,0,0,13,0,0,0,0,0,0,0,0,0,0,165,33,8,3419,0,0,12,236,0,0,0,0,0,10,0,0,0,59172,0,260014,374721,59065,17434,12180,313090,12728,5873,2,2871486,39930,289,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374948,0,3514,5025984,46,0,2808,22585,0,0
IA,19031,6072212,0,0,10,5051723,10,0,0,25,0,0,46,0,45,10311,0,3871,1169,26534,10,0,0,0,0,0,0,99824,3576,0,0,0,0,0,272,0,0,3,0,0,0,0,0,0,0,0,0,0,10,11,676,1410,0,0,6,5,340,272,0,0,0,0,0,0,0,93338,0,306678,335561,103944,20424,17637,900366,3138,32193,17,1814355,155506,13848,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6072212,0,10,5055594,46,0,14182,26534,0,0
IA,19033,6564611,0,0,628,4542117,0,0,0,2038,0,0,1647,0,0,1931,0,0,7391,11649,64,0,0,0,0,0,0,54248,1961,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,7852,284,10,8941,0,0,44,0,3237,0,0,0,0,0,0,0,0,256351,0,370181,528160,173994,74427,33254,232517,15896,10617,30,1731493,110692,147950,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,6564611,0,628,4542160,1647,0,1931,11692,0,0
IA,19035,6071772,0,0,888,5356063,1349,0,0,265,7539,0,2502,0,77,202,0,0,488,9546,243,0,0,0,0,0,0,82159,2424,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,41,2393,13441,0,0,73,0,0,0,0,0,0,0,0,0,0,60780,0,479118,152503,78385,16633,19767,335181,74097,26274,4604,1976438,57421,118968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071772,0,888,5356063,2502,0,202,9546,0,0
IA,19037,6002076,0,0,605,3626259,51,0,0,3328,0,0,212,0,437,1560,0,0,15116,23257,547,0,0,0,0,0,0,110244,307,0,0,0,48,0,119,0,0,178,0,0,0,0,0,0,0,0,0,0,10,0,29,31721,0,0,70,782,0,180,0,0,0,0,0,0,0,44903,0,309398,270847,57715,24070,17832,528000,9419,128,14,1753688,228527,27262,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002076,0,605,3626259,212,0,1560,23257,0,0
IA,19039,1225090,0,0,298,1447768,155,0,0,94,0,0,0,0,0,1624,0,608,498,25236,1915,0,0,0,0,0,0,202378,2597,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,93,15,16,0,0,0,0,0,246,0,0,0,0,0,0,0,53095,0,175308,253933,33497,9194,3622,1936639,41248,125535,11,5635296,2559,1078,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1225119,0,298,1448440,0,0,2261,25300,0,0
IA,19041,5843248,0,0,1294,5041718,484,0,0,47,9,0,671,0,52,151,0,0,2771,21389,1436,0,0,0,0,0,0,49133,4941,1151,0,0,946,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,1424,30,6965,38743,0,0,152,7,0,127,0,0,0,0,0,0,0,101421,0,446883,195246,94645,20536,13210,183805,8354,78993,3293,2112902,73991,477748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843248,0,1294,5041718,671,0,151,21389,0,0
IA,19043,5707031,0,0,2761,2627774,18,0,0,972,0,0,6544,0,672,9390,0,0,28177,86838,745,0,0,0,0,0,0,513177,1603,0,908,0,0,0,4,0,0,126,0,0,0,0,0,2021,0,0,0,0,697,0,470,499,0,0,2,79,31,0,0,0,0,0,0,0,0,420494,0,299901,471274,88815,15798,43012,5409108,14210,22978,353,4452009,231122,63451,0,8207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,139,0,339,1497,0,0,0,0,21,0,0,0,439,89,0,0,0,0,0,0,0,0,0,0,5707559,0,2782,2628302,6544,0,9711,87416,0,0
